Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
7.3906250000,0,5131.0258789063,1108.9743652344,1282.4359130859,1214.2307128906,1450.8974609375,3598.0769042969,4734.7436523438,915.8973999023,963.4615478516,2701.6667480469,3764.6154785156,560.6409912109,5062.5639648438,1253.3333740234,1490.3846435547,4435.2563476563,,,
7.3984375000,0,5803.4614257813,650.5128173828,4955.5126953125,6622.3076171875,6542.8203125000,7565.0000000000,4371.0258789063,580.5128173828,7536.5385742188,8202.5644531250,2320.1281738281,2549.2307128906,351.1538391113,6680.0000000000,1568.4615478516,2636.0256347656,,,
7.4062500000,0,5120.6411132813,6985.3847656250,7142.6923828125,6660.8974609375,4952.4360351563,4161.6665039063,1157.1794433594,6802.0512695313,1852.5640869141,4507.0512695313,1385.5128173828,1003.9743652344,7971.7949218750,1581.4102783203,5774.2309570313,1476.9230957031,,,
7.4140625000,0,7052.3076171875,5361.2822265625,6207.0512695313,916.2820434570,6232.5639648438,4917.4360351563,6131.0258789063,8246.4101562500,4960.8974609375,5108.3334960938,5104.3588867188,4751.6665039063,7020.8974609375,6143.0771484375,6423.5898437500,4491.6665039063,,,
7.4218750000,0,7208.5898437500,2138.5898437500,1966.9230957031,2729.1025390625,6358.4614257813,7002.3076171875,1822.1794433594,7712.9487304688,4569.1025390625,1874.2307128906,2017.1794433594,2359.8718261719,3673.0769042969,653.2051391602,7156.2822265625,2300.2563476563,,,
7.4296875000,0,2145.8974609375,7129.2309570313,1417.1794433594,4952.5639648438,6218.2050781250,3279.2307128906,6576.9228515625,5076.6665039063,2109.8718261719,6084.7436523438,4048.3332519531,2915.5129394531,6160.0000000000,7662.6923828125,1630.0000000000,5740.7690429688,,,
7.4375000000,0,8032.1796875000,1363.0769042969,2932.3076171875,3546.9230957031,773.5897216797,3560.3845214844,578.0769042969,3722.5642089844,1951.0256347656,7513.8461914063,5808.2050781250,2802.6923828125,4058.7180175781,6926.6665039063,1076.1538085938,4462.6923828125,,,
7.4453125000,0,1324.1025390625,2435.3845214844,4880.8974609375,6520.3847656250,818.0769042969,2415.2563476563,1915.1281738281,4385.3847656250,5564.1025390625,4563.7177734375,863.7179565430,2710.0000000000,1302.8205566406,3700.0000000000,3551.2819824219,4935.3847656250,,,
7.4531250000,0,4495.1284179688,3963.4614257813,8267.8203125000,471.5384521484,7084.2309570313,7607.4360351563,3051.7949218750,5191.2822265625,2230.5126953125,3050.7692871094,374.8717956543,5780.8974609375,4113.7177734375,3416.9230957031,4606.6665039063,7391.0258789063,,,
7.4609375000,0,5574.4873046875,1959.3590087891,8002.1796875000,7281.9228515625,6962.0512695313,1259.3590087891,548.7179565430,2658.0769042969,8162.9487304688,7440.2563476563,5107.0512695313,15.2564010620,6691.9228515625,1852.1794433594,159.3589630127,7804.2309570313,,,
7.4687500000,0,8345.8974609375,3617.9487304688,6107.3076171875,5510.5126953125,828.4615478516,2032.6922607422,5042.1796875000,8197.3076171875,3375.3845214844,4763.7177734375,7632.3076171875,3069.1025390625,5894.7436523438,7004.8715820313,3726.5385742188,1412.3077392578,,,
7.4765625000,0,1375.5128173828,2276.2819824219,1852.8205566406,4420.8974609375,3235.2563476563,7144.8715820313,8129.2309570313,4110.2563476563,6311.4101562500,6994.8715820313,4091.1538085938,6177.8203125000,7880.2563476563,4490.5126953125,3752.4357910156,1917.3077392578,,,
7.4843750000,0,3170.3845214844,3907.5642089844,8399.8720703125,1050.6409912109,5944.6152343750,6093.9741210938,5197.6923828125,3917.3076171875,7588.4614257813,2276.1538085938,356.7948608398,895.0000000000,7830.6411132813,5847.3076171875,2490.0000000000,2878.4614257813,,,
7.4921875000,0,5470.0000000000,6957.1796875000,5288.3334960938,4253.7177734375,2383.7180175781,3504.1025390625,1878.0769042969,3629.7436523438,4657.5639648438,7652.1796875000,2669.8718261719,4750.1284179688,3981.4101562500,2960.0000000000,3503.3332519531,414.1025695801,,,
7.5000000000,0,1711.7949218750,5369.4873046875,2594.7436523438,2452.8205566406,5437.9487304688,6618.7177734375,6155.5126953125,1557.4359130859,5630.2563476563,797.9487304688,7903.3334960938,1515.5128173828,5056.7949218750,8268.4619140625,7304.8715820313,1775.8974609375,,,
7.5078125000,0,1786.9230957031,2745.2563476563,5629.7436523438,3380.8974609375,5898.4614257813,1543.9743652344,3500.6411132813,5652.6923828125,2710.2563476563,7442.6923828125,7908.2050781250,5303.7177734375,279.7435913086,3467.6923828125,1934.8718261719,1173.8461914063,,,
7.5156250000,0,1767.6922607422,6914.6152343750,2386.6667480469,4264.3588867188,396.9230651855,661.0256347656,3425.6411132813,7833.0771484375,5561.2822265625,2355.6411132813,3497.9487304688,5723.2050781250,479.6153869629,2115.6411132813,8097.6923828125,783.3333129883,,,
7.5234375000,0,4988.4614257813,4804.1025390625,5855.8974609375,2558.5898437500,6019.4873046875,6422.1796875000,1437.8205566406,673.5897216797,6481.5385742188,6384.3588867188,1449.6153564453,3077.8205566406,6951.1538085938,374.1025695801,4678.9741210938,203.7179412842,,,
7.5312500000,0,3275.6411132813,8328.4619140625,4136.0258789063,448.4615173340,1785.8974609375,1332.0512695313,6658.2050781250,4175.0000000000,859.3589477539,6932.8203125000,7065.3847656250,6348.5898437500,4472.0512695313,4955.7690429688,7783.5898437500,4655.8974609375,,,
7.5390625000,0,2886.2819824219,1390.7691650391,2403.9743652344,1288.0769042969,7078.4614257813,2214.3588867188,5145.6411132813,6421.0258789063,3381.6667480469,368.2051086426,3261.2819824219,5672.5639648438,1726.7949218750,3102.3076171875,7404.8715820313,760.8973999023,,,
7.5468750000,0,5658.7177734375,4176.6665039063,4848.0771484375,2185.0000000000,3387.6923828125,4382.6923828125,8008.3334960938,3990.2563476563,2949.6154785156,7301.9228515625,149.9999847412,6433.2050781250,7022.0512695313,6502.0512695313,453.5897216797,6438.3334960938,,,
7.5546875000,0,197.0512695313,3910.3845214844,4207.0512695313,1721.7949218750,636.4102783203,8021.9228515625,1303.8461914063,4501.5385742188,100.5128097534,4986.6665039063,3376.7949218750,3210.2563476563,3414.8718261719,448.5897216797,3439.7436523438,4754.3588867188,,,
7.5625000000,0,4065.8974609375,203.8461456299,6153.9741210938,7801.5385742188,4567.6923828125,3023.5898437500,5104.3588867188,4299.3588867188,7787.3076171875,6735.1284179688,5403.8461914063,5914.1025390625,8289.1025390625,1752.5640869141,8357.4355468750,7829.8715820313,,,
7.5703125000,0,1709.1025390625,473.8461608887,6158.7177734375,6164.4873046875,946.0256347656,6943.9741210938,2653.8461914063,1783.8461914063,5661.5385742188,8300.7695312500,109.7435836792,3023.2050781250,334.4871826172,3154.6154785156,5893.7177734375,5672.5639648438,,,
7.5781250000,0,4584.2309570313,5147.8203125000,8301.9228515625,4767.0512695313,6732.5639648438,1527.5640869141,5394.3588867188,6179.6152343750,2163.5898437500,6090.1284179688,7209.7436523438,5875.0000000000,6288.5898437500,5430.5126953125,4091.1538085938,5482.8203125000,,,
7.5859375000,0,5003.4614257813,413.5897216797,3088.3332519531,4392.5639648438,3385.6411132813,6022.8203125000,3693.5898437500,8077.6923828125,5204.8715820313,5268.8461914063,2275.0000000000,8026.2822265625,3428.8461914063,3947.5642089844,687.6923217773,3892.4357910156,,,
7.5937500000,0,3654.6154785156,7244.7436523438,1612.9487304688,4937.0512695313,4098.8461914063,7053.7177734375,6492.5639648438,4458.2050781250,3453.2050781250,2707.4357910156,1209.6153564453,2710.1281738281,3795.5129394531,3280.2563476563,7828.9746093750,6018.7177734375,,,
7.6015625000,0,4542.3076171875,2944.7436523438,7847.9487304688,2014.8718261719,6190.6411132813,7845.6411132813,2076.6667480469,4179.4873046875,3680.7692871094,2809.8718261719,6203.9741210938,5281.6665039063,659.7435913086,4850.6411132813,3787.4357910156,1488.9743652344,,,
7.6093750000,0,1554.1025390625,5589.3588867188,6243.2050781250,1434.8718261719,6674.6152343750,1972.8205566406,1988.7178955078,6392.6923828125,6553.2050781250,387.4358825684,2616.6667480469,1548.8461914063,3115.5129394531,3011.6667480469,1441.7949218750,5227.1796875000,,,
7.6171875000,0,3445.3845214844,2077.4357910156,7595.6411132813,6628.5898437500,4831.6665039063,614.8717651367,2794.1025390625,8005.6411132813,6703.2050781250,5345.1284179688,6830.7690429688,1091.1538085938,3224.7436523438,6002.9487304688,2826.2819824219,3288.2050781250,,,
7.6250000000,0,313.9743652344,37.9487075806,4481.7949218750,2171.4101562500,4098.5898437500,1446.7949218750,6073.2050781250,4222.5639648438,6566.1538085938,8049.4873046875,2278.8461914063,5402.9487304688,8177.6923828125,7745.2563476563,468.3333129883,1451.9230957031,,,
7.6328125000,0,8003.5898437500,3960.3845214844,4181.5385742188,2024.8718261719,2621.4101562500,1615.6409912109,1140.1281738281,4819.3588867188,6904.3588867188,7755.0000000000,1615.0000000000,4026.7949218750,2790.8974609375,1571.5384521484,6764.4873046875,7698.9746093750,,,
7.6406250000,0,3128.9743652344,7564.3588867188,7850.8974609375,1262.6922607422,4372.4360351563,378.7179260254,8287.3076171875,4160.8974609375,83.8461456299,2448.2050781250,4199.3588867188,3217.9487304688,4428.8461914063,5142.3076171875,7119.7436523438,2220.7692871094,,,
7.6484375000,0,1351.5384521484,4113.0771484375,7406.5385742188,3145.7692871094,3811.2819824219,4858.8461914063,3412.0512695313,4526.6665039063,7847.0512695313,2922.5642089844,2510.0000000000,7488.3334960938,1742.1794433594,5883.3334960938,4199.4873046875,2211.2819824219,,,
7.6562500000,0,4462.6923828125,520.6409912109,6382.6923828125,43.0769157410,2911.7949218750,5396.6665039063,4793.4614257813,7506.2822265625,1269.1025390625,5539.4873046875,1299.6153564453,7701.0258789063,3606.4101562500,6320.6411132813,3077.5642089844,4617.8203125000,,,
7.6640625000,0,6508.7177734375,4640.8974609375,1684.3590087891,5601.4101562500,1247.3077392578,2142.0512695313,523.3333129883,7224.7436523438,1640.6409912109,6726.6665039063,5796.7949218750,1447.8205566406,6936.6665039063,8237.4355468750,8118.0771484375,6888.9741210938,,,
7.6718750000,0,6087.8203125000,4880.5126953125,3895.1281738281,1668.2050781250,5786.7949218750,786.0256347656,6427.4360351563,7547.0512695313,3762.9487304688,3534.7436523438,1385.3846435547,5987.1796875000,408.5897216797,928.0769042969,7144.6152343750,6201.5385742188,,,
7.6796875000,0,2412.8205566406,4170.0000000000,5566.1538085938,2941.0256347656,4568.0771484375,3892.3076171875,5985.0000000000,2793.9743652344,8109.7436523438,2847.1794433594,5996.7949218750,1953.9743652344,2799.2307128906,1475.7691650391,5627.3076171875,2175.2563476563,,,
7.6875000000,0,6482.9487304688,181.0256347656,4411.5385742188,6389.1025390625,8099.1025390625,2376.4101562500,1562.4359130859,280.1282043457,4508.4614257813,1410.1281738281,6149.1025390625,4202.6923828125,7404.4873046875,3725.6411132813,3258.4614257813,5421.5385742188,,,
7.6953125000,0,3351.2819824219,2121.0256347656,8061.9228515625,2560.6411132813,6747.6923828125,8358.0771484375,6152.1796875000,1791.4102783203,129.3589630127,6607.5639648438,8110.8974609375,713.4615478516,6919.1025390625,6426.7949218750,1680.6409912109,7993.5898437500,,,
7.7031250000,0,4252.5639648438,5350.8974609375,1327.5640869141,1585.8974609375,4992.6923828125,1598.3333740234,5778.3334960938,6488.3334960938,189.8717803955,468.4615173340,7740.6411132813,1183.2050781250,4377.6923828125,7683.4614257813,8283.4619140625,3194.7436523438,,,
7.7109375000,0,3032.1794433594,2162.3076171875,5834.6152343750,6569.1025390625,1324.6153564453,8145.6411132813,4501.0258789063,3136.7949218750,3999.8718261719,7338.0771484375,6358.0771484375,7226.2822265625,3146.5385742188,3464.7436523438,7160.0000000000,7963.7177734375,,,
7.7187500000,0,4732.8203125000,390.1282043457,5530.1284179688,4377.3076171875,5412.3076171875,7411.4101562500,7469.6152343750,3550.0000000000,8035.7690429688,2881.5385742188,5197.4360351563,1777.1794433594,1232.4359130859,4910.0000000000,2051.7949218750,780.1281738281,,,
7.7265625000,0,7915.8974609375,7406.4101562500,3383.3332519531,620.0000000000,1438.9743652344,6874.3588867188,6060.5126953125,780.7692260742,6570.2563476563,5274.3588867188,6534.7436523438,4684.1025390625,1593.3333740234,7383.8461914063,5173.9741210938,4350.6411132813,,,
7.7343750000,0,3707.0512695313,3052.5642089844,2729.7436523438,2306.0256347656,524.8717651367,898.7179565430,18.9743499756,6611.1538085938,6375.7690429688,7179.8715820313,521.1538085938,107.3076858521,1518.3333740234,6758.4614257813,557.8204956055,3644.8718261719,,,
7.7421875000,0,5395.6411132813,256.4102478027,6071.0258789063,3483.9743652344,8171.5385742188,5453.2050781250,1849.4871826172,3530.8974609375,3669.8718261719,821.7948608398,2149.1025390625,8117.1796875000,1247.0512695313,1653.3333740234,1543.8461914063,2780.6411132813,,,
7.7500000000,0,4811.5385742188,5310.5126953125,111.4102478027,5672.6923828125,4987.1796875000,5876.0258789063,2141.6667480469,7888.9746093750,842.6923217773,1216.0256347656,7281.9228515625,695.0000000000,8084.2309570313,3766.9230957031,3567.8205566406,3843.9743652344,,,
7.7578125000,0,5801.7949218750,1486.4102783203,2148.7180175781,6039.8715820313,2384.2307128906,6473.9741210938,5405.6411132813,260.2564086914,3015.8974609375,1732.8205566406,6229.2309570313,4455.2563476563,2747.8205566406,5176.1538085938,2598.0769042969,5178.0771484375,,,
7.7656250000,0,5633.8461914063,8335.6406250000,1660.5128173828,5885.7690429688,7492.6923828125,6198.8461914063,3742.9487304688,6482.9487304688,4966.7949218750,5680.7690429688,2502.6923828125,1657.1794433594,7874.4873046875,7309.3588867188,5129.6152343750,8172.1796875000,,,
7.7734375000,0,4896.6665039063,4371.2822265625,3178.8461914063,5655.1284179688,1516.9230957031,5365.5126953125,8021.0258789063,310.3846130371,2665.6411132813,7145.3847656250,7099.8715820313,4270.3847656250,5161.5385742188,8025.0000000000,7040.1284179688,7937.6923828125,,,
7.7812500000,0,6331.9228515625,7403.3334960938,1823.2050781250,878.0769042969,2178.2050781250,5993.4614257813,1116.7949218750,3095.0000000000,4774.4873046875,902.1795043945,4113.2050781250,1700.2563476563,5416.4101562500,2494.6154785156,6699.2309570313,1597.1794433594,,,
7.7890625000,0,463.0769042969,8125.2563476563,1463.7178955078,3561.5385742188,4577.4360351563,2752.8205566406,7822.0512695313,6730.6411132813,3180.8974609375,1677.3077392578,1237.5640869141,6633.3334960938,3415.2563476563,2593.8461914063,7489.6152343750,7636.1538085938,,,
7.7968750000,0,2239.6154785156,4445.2563476563,823.2051391602,7769.6152343750,4688.3334960938,3128.3332519531,4221.4101562500,113.8461456299,3505.6411132813,817.5640869141,4571.9228515625,1357.3077392578,3520.7692871094,6139.3588867188,7385.3847656250,798.2051391602,,,
7.8046875000,0,7901.7949218750,2.4358885288,7774.3588867188,2102.5642089844,2244.2307128906,4644.1025390625,1563.0769042969,4725.0000000000,4565.6411132813,7474.8715820313,5877.8203125000,5375.8974609375,4380.0000000000,7081.6665039063,6696.1538085938,777.8204956055,,,
7.8125000000,0,1101.1538085938,6695.1284179688,3349.2307128906,5696.2822265625,2748.7180175781,3207.9487304688,6318.9741210938,6690.3847656250,1466.7949218750,6842.8203125000,2583.5898437500,2101.7949218750,885.2564086914,1091.6666259766,1944.2307128906,7671.6665039063,,,
7.8203125000,0,64.8717880249,7117.8203125000,5897.9487304688,6920.7690429688,1574.2307128906,2234.4870605469,1271.9230957031,3435.1281738281,7927.9487304688,4373.2050781250,6854.7436523438,3280.8974609375,1110.5128173828,7632.0512695313,5062.5639648438,8225.8974609375,,,
7.8281250000,0,7784.6152343750,7985.5126953125,5799.2309570313,1361.7949218750,5297.0512695313,1201.5384521484,4797.0512695313,6854.1025390625,4561.4101562500,407.0512695313,8028.3334960938,2419.7436523438,38.0769157410,5199.1025390625,4568.2050781250,758.7179565430,,,
7.8359375000,0,4131.7949218750,32.3076820374,1925.7691650391,3048.4614257813,542.3076782227,5542.0512695313,3517.0512695313,5528.9741210938,13.8461446762,4140.5126953125,327.6922912598,5221.2822265625,3917.1794433594,7635.5126953125,4350.6411132813,6467.9487304688,,,
7.8437500000,0,4978.2050781250,4751.7949218750,5416.6665039063,7754.4873046875,4749.2309570313,7311.6665039063,656.1538085938,6935.6411132813,8291.5380859375,7789.3588867188,1756.7949218750,4735.1284179688,4387.1796875000,231.0256347656,1485.2563476563,7568.3334960938,,,
7.8515625000,0,8366.9228515625,779.6153564453,7522.4360351563,6060.6411132813,6222.5639648438,8096.6665039063,4790.6411132813,3136.7949218750,5485.5126953125,4619.3588867188,212.9487152100,5283.8461914063,521.5384521484,4282.0512695313,2151.1538085938,8344.7431640625,,,
7.8593750000,0,7122.1796875000,7096.1538085938,7088.0771484375,7946.9228515625,5853.8461914063,6153.8461914063,2289.4870605469,4946.4101562500,6081.6665039063,326.9230651855,4850.6411132813,3986.1538085938,7432.5639648438,4051.1538085938,4661.1538085938,8363.8457031250,,,
7.8671875000,0,8339.6152343750,644.8717651367,6652.4360351563,6665.8974609375,3216.2819824219,7951.7949218750,1405.5128173828,7394.4873046875,5047.5639648438,404.3589782715,2262.3076171875,281.7948608398,6011.4101562500,7872.1796875000,8074.8715820313,6456.2822265625,,,
7.8750000000,0,228.7179412842,200.5128173828,7351.7949218750,1485.7691650391,3161.1538085938,2442.8205566406,1338.9743652344,2304.7436523438,2029.8718261719,7695.8974609375,4646.2822265625,3698.2050781250,2132.0512695313,6754.4873046875,1538.0769042969,563.9743652344,,,
7.8828125000,0,7255.3847656250,4553.9741210938,6355.1284179688,4842.9487304688,4624.3588867188,762.1795043945,3080.0000000000,205.3846130371,2996.2819824219,6191.2822265625,2607.5642089844,3783.3332519531,8025.7690429688,3399.3588867188,603.2051391602,5082.6923828125,,,
7.8906250000,0,7003.8461914063,4487.4360351563,4537.0512695313,370.1282043457,4855.1284179688,3726.2819824219,3052.4357910156,4982.1796875000,4776.2822265625,6775.2563476563,427.1794738770,848.3333129883,4625.3847656250,1072.8205566406,250.6410217285,1466.9230957031,,,
7.8984375000,0,825.8973999023,2554.4870605469,2889.8718261719,577.3076782227,2192.5642089844,6094.3588867188,1048.5897216797,3937.3076171875,570.6409912109,2663.3332519531,452.6922912598,469.1025695801,6496.6665039063,1278.9743652344,6079.4873046875,7879.6152343750,,,
7.9062500000,0,4641.4101562500,6254.1025390625,7224.2309570313,6108.9741210938,1737.4359130859,5790.1284179688,4226.6665039063,6190.6411132813,5203.0771484375,3549.6154785156,2722.6923828125,6321.6665039063,6299.4873046875,2553.8461914063,5384.6152343750,2424.8718261719,,,
7.9140625000,0,2380.0000000000,286.2820434570,129.6153717041,5829.3588867188,7067.8203125000,8321.4101562500,3720.0000000000,902.3076782227,7487.6923828125,5535.7690429688,1404.3590087891,8215.2568359375,6462.9487304688,2393.0769042969,4485.5126953125,2737.8205566406,,,
7.9218750000,0,842.8204956055,7459.2309570313,4535.8974609375,3270.7692871094,4846.2822265625,6529.3588867188,6664.6152343750,1252.3077392578,2153.5898437500,6932.4360351563,6828.5898437500,4223.7177734375,3239.1025390625,731.2820434570,6652.5639648438,1758.2050781250,,,
7.9296875000,0,1906.6666259766,3862.1794433594,6072.4360351563,7179.2309570313,7768.3334960938,6409.1025390625,94.8717880249,7120.5126953125,7070.5126953125,4143.4614257813,7764.2309570313,2186.9230957031,3457.5642089844,2853.7180175781,7013.8461914063,2130.5126953125,,,
7.9375000000,0,6916.5385742188,1356.4102783203,7410.7690429688,6267.0512695313,6419.3588867188,7326.7949218750,8005.7690429688,925.5128173828,582.5640869141,3196.2819824219,8342.0517578125,5486.9228515625,6223.8461914063,5911.0258789063,2963.2050781250,6408.0771484375,,,
7.9453125000,0,4689.6152343750,4726.6665039063,2934.7436523438,961.2820434570,3110.6411132813,3158.0769042969,165.8974304199,6217.0512695313,3961.1538085938,374.8717956543,6621.4101562500,8351.1542968750,2355.1281738281,1440.5128173828,4545.3847656250,5567.6923828125,,,
7.9531250000,0,4426.5385742188,5048.4614257813,3408.9743652344,4548.9741210938,7632.4360351563,7881.4101562500,4280.2563476563,5329.7436523438,5382.6923828125,3207.9487304688,6777.4360351563,4631.4101562500,1074.2307128906,209.8717803955,3786.0256347656,699.6153564453,,,
7.9609375000,0,3250.3845214844,3451.2819824219,7678.5898437500,5265.3847656250,7460.7690429688,2089.2307128906,3124.1025390625,168.4615325928,8298.7177734375,4382.1796875000,4728.0771484375,5280.8974609375,7463.0771484375,76.6666564941,5631.5385742188,939.1025390625,,,
7.9687500000,0,6847.3076171875,7756.5385742188,734.2307739258,2918.7180175781,842.3076782227,5153.5898437500,4416.2822265625,3892.4357910156,7243.5898437500,2103.7180175781,5566.7949218750,4978.3334960938,4969.8715820313,2064.6154785156,2120.3845214844,7727.1796875000,,,
7.9765625000,0,689.1025390625,8340.0000000000,8222.1796875000,1909.1025390625,3178.9743652344,2288.3332519531,2089.6154785156,6295.1284179688,8225.0000000000,2513.9743652344,4460.8974609375,7438.8461914063,1471.5384521484,2559.3588867188,6481.9228515625,6231.0258789063,,,
7.9843750000,0,3845.7692871094,7922.3076171875,7260.1284179688,7590.0000000000,3117.3076171875,725.1281738281,4055.6411132813,4266.1538085938,77.6922988892,269.7435913086,7347.4360351563,3355.1281738281,1860.5128173828,4306.6665039063,2269.8718261719,5032.0512695313,,,
7.9921875000,0,245.2564086914,1121.7949218750,4006.2819824219,3636.4101562500,865.0000000000,5281.5385742188,3362.0512695313,1543.9743652344,5132.3076171875,4116.2822265625,3137.3076171875,1592.9487304688,3884.4870605469,6322.4360351563,6461.2822265625,1416.2821044922,,,
8.0000000000,0,1246.9230957031,235.1281890869,5260.0000000000,7035.5126953125,3746.6667480469,4346.6665039063,933.7179565430,8274.8720703125,1392.9487304688,3026.0256347656,8098.9746093750,4787.6923828125,3645.7692871094,4895.2563476563,628.7179565430,4314.3588867188,,,
8.0078125000,0,3390.1281738281,8223.9746093750,2328.2050781250,3921.0256347656,2144.2307128906,8314.6152343750,8340.5126953125,3443.0769042969,2680.0000000000,2193.8461914063,4081.1538085938,1424.7435302734,5447.4360351563,6923.9741210938,6085.7690429688,2256.7949218750,,,
8.0156250000,0,1043.8461914063,3766.9230957031,3697.3076171875,855.0000000000,1175.2563476563,8230.7695312500,2806.6667480469,7101.2822265625,189.4871673584,7321.7949218750,1267.5640869141,1415.2563476563,2791.0256347656,4669.1025390625,5505.5126953125,3058.2050781250,,,
8.0234375000,0,5658.8461914063,3041.4101562500,8400.2568359375,5569.4873046875,5174.8715820313,6550.6411132813,5786.5385742188,5860.2563476563,7393.0771484375,1655.5128173828,1799.7435302734,2884.1025390625,8110.1284179688,4107.6923828125,5723.2050781250,6038.9741210938,,,
8.0312500000,0,7776.5385742188,2229.2307128906,4001.1538085938,5582.0512695313,7555.0000000000,4116.7949218750,4911.0258789063,5379.7436523438,4344.7436523438,3095.7692871094,7271.2822265625,3828.7180175781,4694.1025390625,3871.1538085938,6117.8203125000,6629.6152343750,,,
8.0390625000,0,4106.7949218750,3590.7692871094,7459.6152343750,6617.1796875000,2144.3588867188,7828.3334960938,5376.6665039063,68.8461456299,7127.0512695313,7997.1796875000,7450.7690429688,6202.0512695313,3158.8461914063,6797.9487304688,7984.4873046875,775.1281738281,,,
8.0468750000,0,612.6923217773,6506.4101562500,5016.6665039063,4304.7436523438,3279.7436523438,6818.9741210938,6093.5898437500,1862.0512695313,380.7692260742,4234.7436523438,3944.3588867188,6088.9741210938,7848.4614257813,6940.6411132813,2183.0769042969,3303.5898437500,,,
8.0546875000,0,1558.4615478516,781.0256347656,502.1794738770,3964.3588867188,6457.0512695313,2754.8718261719,2049.6154785156,4631.1538085938,1846.0256347656,2475.1281738281,4347.0512695313,6515.0000000000,3632.5642089844,824.2307739258,6496.5385742188,7844.7436523438,,,
8.0625000000,0,8016.4101562500,7624.7436523438,1601.2821044922,3641.0256347656,2912.8205566406,5805.0000000000,7063.2050781250,6365.8974609375,372.4358825684,7836.1538085938,3933.5898437500,845.8973999023,2761.6667480469,6113.3334960938,7614.7436523438,3750.0000000000,,,
8.0703125000,0,109.6153793335,977.0512695313,4488.8461914063,1480.1281738281,114.7435836792,2847.6923828125,3136.5385742188,385.5128173828,2623.3332519531,5223.4614257813,807.0512695313,3674.6154785156,2192.4357910156,5931.7949218750,710.8973999023,2488.3332519531,,,
8.0781250000,0,5361.1538085938,3764.3588867188,3371.9230957031,1757.6922607422,6897.9487304688,4618.0771484375,2132.8205566406,4746.1538085938,1155.2563476563,8258.4619140625,3934.3588867188,2812.0512695313,6273.2050781250,5559.7436523438,8254.3593750000,2385.6411132813,,,
8.0859375000,0,6231.4101562500,661.4102783203,3272.1794433594,1193.3333740234,8374.3593750000,3736.2819824219,5993.9741210938,549.2307739258,4266.6665039063,2154.6154785156,768.8461303711,3941.7949218750,7498.8461914063,4900.7690429688,6818.7177734375,7181.4101562500,,,
8.0937500000,0,2458.0769042969,3127.9487304688,2746.4101562500,1315.6409912109,7994.8715820313,7842.0512695313,831.1538085938,942.9487304688,2283.0769042969,1838.7178955078,2728.8461914063,3288.4614257813,79.8717880249,8112.4360351563,2177.4357910156,8294.1025390625,,,
8.1015625000,0,6598.0771484375,801.6666870117,7765.7690429688,3155.6411132813,4876.1538085938,7273.9746093750,5347.1796875000,545.5128173828,188.7179412842,1394.3590087891,5055.3847656250,2621.0256347656,5562.4360351563,484.6153869629,2051.0256347656,7770.8974609375,,,
8.1093750000,0,1903.5897216797,4589.1025390625,3968.2050781250,6265.2563476563,6740.0000000000,4178.0771484375,3036.6667480469,4872.5639648438,2955.5129394531,4630.6411132813,4153.8461914063,3647.6923828125,5618.2050781250,1106.1538085938,4326.4101562500,1472.8205566406,,,
8.1171875000,0,8066.1538085938,849.1025390625,1738.3333740234,141.9230651855,5648.8461914063,7857.4360351563,3152.1794433594,6708.5898437500,4664.6152343750,8085.2563476563,3910.8974609375,7466.1538085938,6150.3847656250,1575.8974609375,8029.3588867188,7070.1284179688,,,
8.1250000000,0,6166.2822265625,2754.6154785156,5198.7177734375,3450.1281738281,5766.5385742188,6536.2822265625,7305.6411132813,6215.3847656250,5411.0258789063,258.7179260254,3769.3588867188,6903.2050781250,7770.0000000000,2993.2050781250,5153.0771484375,3922.6923828125,,,
8.1328125000,0,1420.8974609375,3752.1794433594,49.7435798645,2967.8205566406,1614.3590087891,4552.8203125000,8251.6669921875,1257.0512695313,7284.3588867188,2559.6154785156,6248.8461914063,7885.1284179688,4990.8974609375,1264.3590087891,7753.0771484375,3836.0256347656,,,
8.1406250000,0,6275.3847656250,1440.5128173828,5437.4360351563,7615.5126953125,5335.6411132813,263.2051086426,535.2564086914,7499.1025390625,7608.5898437500,2410.0000000000,2285.3845214844,4422.5639648438,2039.8718261719,1235.1281738281,1440.7691650391,3193.7180175781,,,
8.1484375000,0,6370.8974609375,244.6153717041,3533.0769042969,6190.8974609375,3724.6154785156,2603.7180175781,5286.0258789063,6013.9741210938,6547.0512695313,6212.9487304688,918.7179565430,4297.8203125000,3421.2819824219,925.8973999023,6648.4614257813,8133.5898437500,,,
8.1562500000,0,750.6409912109,7428.8461914063,3191.5385742188,2032.9487304688,4816.2822265625,3774.4870605469,5601.1538085938,11.7948627472,7891.4101562500,4392.1796875000,4658.4614257813,3931.6667480469,5288.5898437500,722.9487304688,6064.7436523438,4991.0258789063,,,
8.1640625000,0,5855.3847656250,2030.7691650391,5789.4873046875,6751.9228515625,2085.0000000000,2156.0256347656,1329.8718261719,722.6923217773,774.6153564453,5744.3588867188,2679.4870605469,6404.8715820313,6508.8461914063,3975.8974609375,7131.2822265625,2189.7436523438,,,
