Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
7.5156250000,0,5168.0771484375,733.8461303711,2840.2563476563,4841.4101562500,1380.6409912109,2794.3588867188,2167.0512695313,605.7692260742,5889.3588867188,3012.4357910156,5147.3076171875,3557.6923828125,7113.7177734375,7276.2822265625,1108.5897216797,7012.3076171875,,,
7.5234375000,0,2812.0512695313,3577.6923828125,5262.5639648438,4644.4873046875,928.7179565430,5920.5126953125,1498.0769042969,7193.3334960938,2862.1794433594,1336.7949218750,7257.5639648438,5045.2563476563,867.4359130859,1647.0512695313,3677.1794433594,4009.6154785156,,,
7.5312500000,0,8041.4101562500,4851.5385742188,5067.3076171875,2005.1281738281,5947.0512695313,1963.8461914063,1200.7691650391,5460.3847656250,2680.0000000000,4365.2563476563,2738.2050781250,3301.4101562500,1655.1281738281,1565.7691650391,8298.7177734375,6092.5639648438,,,
7.5390625000,0,5867.6923828125,8243.9746093750,2219.2307128906,2194.7436523438,5140.6411132813,5906.6665039063,546.0256347656,6196.6665039063,4433.2050781250,6109.7436523438,3866.6667480469,4754.7436523438,8101.4101562500,596.5384521484,4219.2309570313,7042.4360351563,,,
7.5468750000,0,4413.8461914063,198.9743499756,3593.0769042969,2095.3845214844,7844.3588867188,1221.5384521484,5547.5639648438,1840.0000000000,5038.5898437500,4981.9228515625,7543.9746093750,4004.1025390625,6413.0771484375,7111.7949218750,3351.1538085938,2424.3588867188,,,
7.5546875000,0,5944.6152343750,5565.3847656250,3905.8974609375,7844.6152343750,3946.5385742188,7166.2822265625,6430.7690429688,5777.5639648438,2965.7692871094,6977.3076171875,4735.6411132813,3322.0512695313,8349.1025390625,4317.3076171875,1641.0256347656,7110.6411132813,,,
7.5625000000,0,363.2051086426,6922.6923828125,617.1795043945,619.8717651367,4959.8715820313,1587.1794433594,3863.9743652344,5350.3847656250,6026.0258789063,169.3589630127,6110.6411132813,8362.1796875000,2955.5129394531,6773.8461914063,5864.7436523438,4413.9741210938,,,
7.5703125000,0,2750.7692871094,7512.4360351563,6309.7436523438,1177.9487304688,3091.9230957031,342.4358825684,6212.5639648438,6106.7949218750,5491.9228515625,7127.5639648438,6501.1538085938,6905.8974609375,728.8461303711,4866.1538085938,6735.0000000000,5023.5898437500,,,
7.5781250000,0,2496.6667480469,965.1281738281,6129.3588867188,2742.1794433594,6162.9487304688,5225.3847656250,7770.8974609375,8167.3076171875,811.2820434570,639.4871826172,8260.5126953125,1513.5897216797,4270.8974609375,471.6666564941,7103.9741210938,5576.0258789063,,,
7.5859375000,0,3278.5898437500,4833.5898437500,1506.9230957031,5357.5639648438,5938.5898437500,2523.5898437500,7028.3334960938,6004.8715820313,4912.9487304688,7073.0771484375,2613.7180175781,8332.1796875000,7056.9228515625,6153.9741210938,1239.1025390625,4496.1538085938,,,
7.5937500000,0,2102.6923828125,1819.6153564453,2807.4357910156,7397.4360351563,6182.8203125000,5909.2309570313,5486.4101562500,6750.7690429688,5467.8203125000,887.5640869141,279.3589782715,4910.8974609375,4184.3588867188,66.4102478027,6292.4360351563,7222.9487304688,,,
7.6015625000,0,4297.4360351563,1234.7435302734,7555.5126953125,3754.6154785156,449.2307739258,1006.6666870117,4992.0512695313,1751.4102783203,6479.1025390625,1111.7949218750,3264.4870605469,3216.6667480469,5630.0000000000,7374.8715820313,6962.0512695313,1792.9487304688,,,
7.6093750000,0,7449.6152343750,241.9230651855,2169.8718261719,2889.1025390625,3736.5385742188,3502.3076171875,6736.0258789063,515.5128173828,7206.5385742188,1262.1794433594,4006.5385742188,5431.4101562500,7248.0771484375,4204.1025390625,727.9487304688,7456.1538085938,,,
7.6171875000,0,3961.9230957031,2399.7436523438,791.6666870117,6154.7436523438,5295.5126953125,5674.1025390625,3782.4357910156,5036.1538085938,1386.2821044922,1385.6409912109,2633.4614257813,5181.1538085938,2989.3588867188,3535.6411132813,3629.8718261719,6241.2822265625,,,
7.6250000000,0,3274.8718261719,3951.9230957031,3728.3332519531,2971.0256347656,8201.1542968750,7057.9487304688,4034.1025390625,6909.1025390625,603.9743652344,7878.5898437500,1999.2307128906,5452.8203125000,5418.8461914063,22.1794776917,3180.6411132813,5069.3588867188,,,
7.6328125000,0,849.6153564453,8208.8457031250,4845.1284179688,3986.5385742188,3318.8461914063,4586.6665039063,3488.4614257813,3384.8718261719,5805.2563476563,3563.3332519531,769.7435913086,3479.6154785156,8027.6923828125,6013.9741210938,4440.7690429688,696.2820434570,,,
7.6406250000,0,5833.9741210938,1393.2050781250,7331.2822265625,1586.7949218750,4682.9487304688,5121.2822265625,4069.2307128906,2322.3076171875,67.5640945435,441.5384521484,7998.8461914063,5009.4873046875,1114.8718261719,8107.4360351563,4949.1025390625,2665.7692871094,,,
7.6484375000,0,3189.8718261719,5074.6152343750,1269.7435302734,6534.7436523438,5611.1538085938,1915.7691650391,8100.5126953125,5564.8715820313,3197.3076171875,3113.0769042969,3749.7436523438,2625.6411132813,3958.0769042969,1956.2821044922,6768.4614257813,7657.6923828125,,,
7.6562500000,0,2947.3076171875,4543.8461914063,8123.9746093750,7431.4101562500,6046.6665039063,5541.5385742188,4477.8203125000,1989.6153564453,5843.5898437500,4744.6152343750,4437.5639648438,14.8717861176,8322.6923828125,1551.7949218750,435.5128173828,4513.9741210938,,,
7.6640625000,0,1489.3590087891,5351.7949218750,7170.3847656250,8293.3330078125,2267.1794433594,5492.8203125000,1211.2821044922,2519.6154785156,4775.6411132813,6126.1538085938,2513.3332519531,7442.8203125000,5771.6665039063,2775.6411132813,7443.7177734375,6781.9228515625,,,
7.6718750000,0,1147.0512695313,3942.6923828125,3410.3845214844,6966.6665039063,7625.0000000000,1090.1281738281,3563.9743652344,3873.8461914063,1307.5640869141,3858.4614257813,6868.2050781250,3110.8974609375,2537.5642089844,4288.4614257813,1995.1281738281,4806.2822265625,,,
7.6796875000,0,2455.7692871094,4901.6665039063,6689.7436523438,990.8973999023,3995.7692871094,1140.6409912109,4520.8974609375,6234.8715820313,7983.0771484375,4403.7177734375,4472.4360351563,3379.2307128906,5295.5126953125,15.1281957626,5242.5639648438,8282.1796875000,,,
7.6875000000,0,2043.5897216797,6735.7690429688,4648.9741210938,7610.6411132813,5064.6152343750,8123.2050781250,1281.5384521484,2254.4870605469,3420.3845214844,69.7435836792,8251.9228515625,6675.0000000000,1847.1794433594,900.7692260742,4719.1025390625,4650.1284179688,,,
7.6953125000,0,2960.2563476563,843.4615478516,1123.5897216797,8241.9228515625,4520.7690429688,8324.4873046875,6540.7690429688,4646.5385742188,4497.4360351563,3321.1538085938,6993.0771484375,3714.6154785156,896.2820434570,6790.3847656250,6692.9487304688,2614.1025390625,,,
7.7031250000,0,2155.8974609375,936.5384521484,1760.3846435547,323.8461303711,6047.3076171875,5948.9741210938,6175.3847656250,3840.7692871094,7818.0771484375,3726.5385742188,6725.5126953125,1389.7435302734,6091.6665039063,7600.7690429688,7567.9487304688,2141.5385742188,,,
7.7109375000,0,4087.1794433594,6164.3588867188,6290.6411132813,1309.8718261719,635.5128173828,3460.2563476563,1073.5897216797,7343.3334960938,1059.1025390625,1373.9743652344,2353.9743652344,3038.4614257813,3802.8205566406,315.8974304199,5373.7177734375,2271.7949218750,,,
7.7187500000,0,4839.6152343750,2415.1281738281,1449.4871826172,3605.6411132813,2067.0512695313,4273.2050781250,5863.8461914063,376.9230651855,3435.7692871094,4342.8203125000,6027.5639648438,8334.7431640625,6468.4614257813,4747.8203125000,8017.6923828125,5467.1796875000,,,
7.7265625000,0,7359.3588867188,6483.2050781250,5535.6411132813,3993.4614257813,2467.4357910156,2585.6411132813,1994.8718261719,7881.6665039063,4761.1538085938,3437.6923828125,4139.1025390625,7718.8461914063,7787.5639648438,4449.1025390625,4093.4614257813,7072.1796875000,,,
7.7343750000,0,4136.4101562500,61.6666564941,5709.6152343750,2746.0256347656,2315.0000000000,5723.3334960938,1825.5128173828,3647.1794433594,4389.2309570313,5556.4101562500,828.2051391602,5082.1796875000,8112.5639648438,3022.4357910156,2082.6923828125,486.1538391113,,,
7.7421875000,0,1367.6922607422,1187.4359130859,349.4871826172,2735.7692871094,4663.3334960938,8089.7436523438,5180.1284179688,8255.3847656250,3102.3076171875,3266.1538085938,2224.8718261719,605.0000000000,4706.6665039063,4151.2822265625,7436.1538085938,2194.3588867188,,,
7.7500000000,0,6124.2309570313,6946.1538085938,3733.4614257813,2246.7949218750,4468.8461914063,3961.9230957031,2844.8718261719,5562.1796875000,3770.0000000000,8202.9482421875,7103.5898437500,2119.6154785156,6927.8203125000,6204.6152343750,6413.5898437500,5186.1538085938,,,
7.7578125000,0,553.7179565430,3410.2563476563,311.2820434570,5906.6665039063,1758.3333740234,7608.3334960938,5111.0258789063,2642.9487304688,7539.8715820313,1130.0000000000,3496.2819824219,8124.7436523438,8112.3076171875,7872.5639648438,2004.7435302734,1873.4615478516,,,
7.7656250000,0,4155.7690429688,3464.3588867188,659.7435913086,4683.4614257813,1637.0512695313,2008.9743652344,3460.7692871094,3286.4101562500,810.3845825195,4986.0258789063,311.4102478027,3223.7180175781,7024.3588867188,493.4615173340,7176.2822265625,5783.3334960938,,,
7.7734375000,0,6676.6665039063,6769.6152343750,6571.7949218750,6544.3588867188,329.1025695801,1718.3333740234,1888.9743652344,5270.7690429688,4361.6665039063,6406.7949218750,7237.1796875000,1465.2563476563,1553.0769042969,1628.9743652344,2670.8974609375,4105.2563476563,,,
7.7812500000,0,8396.9228515625,5340.1284179688,2341.6667480469,6899.8715820313,61.6666564941,1784.3590087891,5663.8461914063,2161.2819824219,7063.3334960938,7614.7436523438,7987.5639648438,6270.2563476563,8064.6152343750,5127.0512695313,3640.2563476563,3311.1538085938,,,
7.7890625000,0,3876.9230957031,4796.7949218750,1425.8974609375,1145.3846435547,3879.6154785156,289.6153869629,3254.3588867188,8371.1542968750,1186.6666259766,5812.6923828125,1058.0769042969,1439.6153564453,5968.5898437500,3751.5385742188,8284.2304687500,1146.6666259766,,,
7.7968750000,0,4079.1025390625,3273.8461914063,4920.6411132813,6407.3076171875,741.6666870117,7140.7690429688,6308.3334960938,422.0512695313,3533.9743652344,5747.4360351563,3422.8205566406,4784.7436523438,2362.3076171875,4396.5385742188,2264.2307128906,1170.2563476563,,,
7.8046875000,0,3593.8461914063,2865.7692871094,3209.7436523438,8121.6665039063,4363.0771484375,7787.8203125000,5087.6923828125,7438.5898437500,8289.1025390625,5117.5639648438,1125.8974609375,5902.0512695313,6159.1025390625,4075.8974609375,5568.8461914063,4801.4101562500,,,
7.8125000000,0,6632.9487304688,697.6923217773,735.2564086914,3214.3588867188,1427.6922607422,1835.1281738281,3196.1538085938,3818.0769042969,3168.8461914063,6749.3588867188,1411.1538085938,7442.5639648438,6225.6411132813,2456.4101562500,716.0256347656,3363.2050781250,,,
7.8203125000,0,5131.7949218750,5758.4614257813,4251.1538085938,689.2307739258,6648.8461914063,1786.4102783203,7918.4614257813,7022.0512695313,6045.6411132813,4693.3334960938,48.9743499756,7147.8203125000,7340.1284179688,3946.6667480469,1905.0000000000,5324.4873046875,,,
7.8281250000,0,684.3589477539,7590.6411132813,6654.1025390625,464.3589782715,4645.2563476563,4364.2309570313,5113.8461914063,3116.2819824219,1228.9743652344,7168.7177734375,3095.1281738281,2209.6154785156,7969.1025390625,4710.7690429688,2088.4614257813,5908.4614257813,,,
7.8359375000,0,6317.1796875000,4161.6665039063,2054.4870605469,2491.9230957031,5813.9741210938,8356.2822265625,776.1538085938,3255.7692871094,7568.2050781250,6340.8974609375,6830.8974609375,7422.5639648438,3172.0512695313,1340.8974609375,3231.1538085938,4465.2563476563,,,
7.8437500000,0,1555.2563476563,8090.6411132813,397.1794738770,6261.9228515625,1098.2050781250,4485.8974609375,7817.3076171875,2411.9230957031,3434.6154785156,2054.4870605469,4672.5639648438,713.2051391602,2576.2819824219,2769.3588867188,3887.8205566406,7761.4101562500,,,
7.8515625000,0,4766.1538085938,2146.9230957031,8069.7436523438,6670.6411132813,1419.8718261719,8026.1538085938,2113.5898437500,3570.8974609375,3673.5898437500,2661.1538085938,1806.7949218750,3021.1538085938,5204.6152343750,6359.8715820313,827.1795043945,2389.3588867188,,,
7.8593750000,0,3482.9487304688,3410.3845214844,4945.0000000000,3523.7180175781,4320.8974609375,6601.4101562500,1202.8205566406,2119.6154785156,1589.3590087891,5298.3334960938,6449.7436523438,4633.2050781250,7806.5385742188,177.9487152100,4893.0771484375,3904.4870605469,,,
7.8671875000,0,2426.1538085938,203.7179412842,6038.2050781250,4935.8974609375,1560.0000000000,5080.2563476563,7660.6411132813,7253.7177734375,2602.1794433594,6224.6152343750,5826.0258789063,8119.1025390625,7431.1538085938,249.7435760498,825.7692260742,3968.7180175781,,,
7.8750000000,0,1183.8461914063,2901.4101562500,657.6923217773,4001.2819824219,8228.5898437500,6797.0512695313,5136.1538085938,2384.7436523438,2971.1538085938,4489.2309570313,4540.7690429688,7106.9228515625,1976.9230957031,1401.0256347656,3508.4614257813,2238.2050781250,,,
7.8828125000,0,4876.7949218750,7095.6411132813,6585.0000000000,5045.0000000000,3825.7692871094,7267.9487304688,860.5128173828,5962.6923828125,1940.3846435547,801.0256347656,5873.4614257813,4937.6923828125,2138.0769042969,4545.1284179688,6324.6152343750,2373.7180175781,,,
7.8906250000,0,710.3845825195,1608.4615478516,1609.8718261719,6159.2309570313,2431.4101562500,640.3845825195,1793.8461914063,6279.6152343750,2129.7436523438,2255.1281738281,2204.4870605469,1958.7178955078,8295.3847656250,5115.1284179688,1966.6666259766,1469.8718261719,,,
7.8984375000,0,7133.5898437500,643.9743652344,3984.6154785156,8279.1025390625,5394.6152343750,602.1795043945,876.7948608398,4106.4101562500,3640.8974609375,821.4102783203,8137.1796875000,3446.5385742188,3602.0512695313,3663.9743652344,322.5640869141,4243.2050781250,,,
7.9062500000,0,3015.2563476563,7609.8715820313,4682.3076171875,1397.4359130859,6850.3847656250,2639.4870605469,5015.2563476563,2467.9487304688,8221.1542968750,378.2051086426,2991.7949218750,158.5897369385,6440.0000000000,961.0256347656,8154.4873046875,1906.4102783203,,,
7.9140625000,0,7220.0000000000,5086.0258789063,4429.7436523438,7880.5126953125,4959.4873046875,2331.0256347656,6849.4873046875,6223.5898437500,2546.6667480469,1831.2821044922,5212.0512695313,3020.6411132813,3747.1794433594,7229.3588867188,7157.4360351563,2128.4614257813,,,
7.9218750000,0,759.6153564453,2511.2819824219,6735.7690429688,4881.0258789063,6691.9228515625,4905.1284179688,5031.6665039063,3012.0512695313,7870.7690429688,4091.2819824219,429.1025695801,3168.7180175781,6719.8715820313,1346.1538085938,6427.6923828125,1858.9743652344,,,
7.9296875000,0,5808.9741210938,4164.6152343750,2649.4870605469,2029.4871826172,1013.5897216797,7141.7949218750,6001.5385742188,1302.4359130859,4904.6152343750,4154.1025390625,6765.8974609375,1625.7691650391,2007.6922607422,7324.1025390625,8091.1538085938,8395.6406250000,,,
7.9375000000,0,1318.4615478516,132.5640869141,7758.7177734375,26.6666584015,3684.1025390625,4494.2309570313,3787.0512695313,3570.8974609375,5322.3076171875,7059.8715820313,6263.2050781250,2552.6923828125,6707.0512695313,2433.9743652344,6874.6152343750,2322.1794433594,,,
7.9453125000,0,6373.2050781250,5503.7177734375,3960.7692871094,6467.8203125000,5844.7436523438,6685.0000000000,2247.9487304688,6646.6665039063,5371.7949218750,8240.3847656250,1296.7949218750,7117.4360351563,7218.5898437500,631.4102783203,6811.7949218750,8288.7177734375,,,
7.9531250000,0,2672.9487304688,423.0769042969,4974.8715820313,4373.8461914063,2933.5898437500,4867.8203125000,503.2051086426,4703.3334960938,6501.2822265625,6439.8715820313,2738.9743652344,7997.4360351563,6696.9228515625,2073.5898437500,7954.4873046875,4873.2050781250,,,
7.9609375000,0,1492.6922607422,5742.5639648438,3300.6411132813,6941.9228515625,3004.2307128906,8138.9746093750,4059.8718261719,207.6923065186,5693.0771484375,2200.0000000000,5446.0258789063,2091.2819824219,494.3589782715,3628.3332519531,8098.0771484375,2925.1281738281,,,
7.9687500000,0,7317.1796875000,2254.3588867188,2349.1025390625,486.5384521484,4860.3847656250,892.3076782227,328.4615173340,6391.9228515625,6915.0000000000,6855.8974609375,2350.3845214844,5455.3847656250,1468.8461914063,7349.7436523438,1756.1538085938,6423.4614257813,,,
7.9765625000,0,4265.6411132813,696.4102783203,7619.8715820313,7573.8461914063,1343.2050781250,1125.0000000000,1346.4102783203,645.7692260742,6714.1025390625,1691.2821044922,1849.1025390625,4712.1796875000,362.1794738770,2454.2307128906,610.7692260742,7737.9487304688,,,
7.9843750000,0,2302.3076171875,5354.8715820313,8103.2050781250,8036.2822265625,1983.7178955078,4362.5639648438,872.0512695313,3277.8205566406,4333.2050781250,2221.2819824219,8381.2822265625,380.0000000000,3713.8461914063,438.7179260254,5675.3847656250,4971.7949218750,,,
7.9921875000,0,8287.1796875000,1372.9487304688,808.8461303711,854.1025390625,1660.3846435547,1175.0000000000,4868.0771484375,5200.2563476563,1123.8461914063,2185.7692871094,5007.0512695313,2729.3588867188,7593.4614257813,1637.0512695313,1162.8205566406,4962.4360351563,,,
8.0000000000,0,7998.2050781250,3697.5642089844,3776.9230957031,6804.4873046875,6107.6923828125,880.2564086914,1036.5384521484,1802.0512695313,8087.5639648438,8150.5126953125,3768.3332519531,851.5384521484,7484.3588867188,5682.3076171875,1322.3077392578,7821.4101562500,,,
8.0078125000,0,3941.2819824219,531.4102783203,3001.7949218750,3906.6667480469,9.8717861176,6904.4873046875,4302.8203125000,3627.8205566406,1521.5384521484,2547.3076171875,6709.4873046875,3422.4357910156,6835.1284179688,3222.1794433594,3029.4870605469,8301.1542968750,,,
8.0156250000,0,7023.8461914063,283.5897216797,8094.2309570313,6176.7949218750,1147.6922607422,6244.8715820313,754.2307739258,1504.7435302734,4502.3076171875,2070.8974609375,2953.5898437500,6133.0771484375,6747.4360351563,6176.0258789063,2172.0512695313,642.1795043945,,,
8.0234375000,0,139.4871673584,6172.6923828125,2683.4614257813,633.8461303711,3562.4357910156,6409.1025390625,8204.8720703125,511.1538391113,7466.6665039063,823.9743652344,4313.2050781250,6240.2563476563,3604.4870605469,5178.9741210938,7440.5126953125,1374.7435302734,,,
8.0312500000,0,6226.0258789063,3939.7436523438,5095.1284179688,3418.5898437500,6450.1284179688,6093.0771484375,3807.5642089844,4692.1796875000,922.1795043945,7734.1025390625,6016.1538085938,2918.8461914063,2112.3076171875,2271.1538085938,1575.6409912109,2060.1281738281,,,
8.0390625000,0,4962.0512695313,5540.7690429688,5107.4360351563,4242.1796875000,956.4102783203,5988.4614257813,6859.2309570313,5853.7177734375,6080.7690429688,1300.0000000000,3542.1794433594,3259.6154785156,8027.5639648438,7379.3588867188,2372.3076171875,1791.2821044922,,,
8.0468750000,0,7571.0258789063,1335.0000000000,5272.8203125000,1072.8205566406,2431.6667480469,2204.2307128906,2768.3332519531,8378.9746093750,4366.1538085938,2573.5898437500,8001.7949218750,715.0000000000,3697.5642089844,3477.3076171875,745.6409912109,7742.1796875000,,,
8.0546875000,0,7689.3588867188,5401.9228515625,3414.3588867188,5401.5385742188,2993.2050781250,6191.4101562500,1009.8717651367,87.5640945435,7314.1025390625,8359.7431640625,5651.0258789063,1418.2050781250,446.9230651855,4594.4873046875,4451.7949218750,5605.0000000000,,,
8.0625000000,0,4915.0000000000,2232.6923828125,306.2820434570,5694.2309570313,4209.3588867188,1379.6153564453,3154.6154785156,3799.3588867188,3129.4870605469,4595.5126953125,4653.3334960938,1121.9230957031,2715.0000000000,5800.2563476563,7355.0000000000,3670.2563476563,,,
8.0703125000,0,3818.5898437500,6237.6923828125,4966.5385742188,8011.6665039063,1110.8974609375,467.8204956055,8038.4614257813,4141.1538085938,7702.4360351563,8334.1025390625,3861.0256347656,6618.8461914063,3099.4870605469,1673.2050781250,582.5640869141,3760.3845214844,,,
8.0781250000,0,676.0256347656,2199.2307128906,1853.4615478516,4927.3076171875,2284.3588867188,8316.0253906250,8014.7436523438,8021.0258789063,2195.2563476563,3459.3588867188,5933.7177734375,6671.6665039063,8048.3334960938,6724.1025390625,3860.7692871094,2769.1025390625,,,
8.0859375000,0,6592.5639648438,5473.4614257813,518.4615478516,8389.6152343750,145.2564086914,7035.7690429688,1270.5128173828,246.1538391113,5458.7177734375,2612.0512695313,1579.2307128906,3272.5642089844,7433.8461914063,2743.7180175781,4303.7177734375,364.4871826172,,,
8.0937500000,0,6082.6923828125,7429.4873046875,4867.9487304688,1809.1025390625,6197.3076171875,7178.5898437500,3123.3332519531,5002.4360351563,2926.7949218750,4321.2822265625,3271.2819824219,3929.4870605469,1004.6153564453,3225.7692871094,150.1281890869,7778.3334960938,,,
8.1015625000,0,7833.5898437500,898.9743652344,4410.3847656250,3729.3588867188,4214.8715820313,2925.1281738281,2709.8718261719,4253.7177734375,1484.4871826172,3623.4614257813,1212.9487304688,7733.9746093750,6689.7436523438,3945.3845214844,5828.7177734375,7041.2822265625,,,
8.1093750000,0,2533.9743652344,2335.0000000000,3577.3076171875,1713.0769042969,1878.5897216797,7240.6411132813,5317.3076171875,3715.8974609375,2335.8974609375,6824.3588867188,6166.7949218750,7485.1284179688,7412.3076171875,1923.8461914063,7472.4360351563,1813.9743652344,,,
8.1171875000,0,2275.6411132813,1188.3333740234,2712.8205566406,3144.7436523438,2731.7949218750,4190.3847656250,8109.8715820313,8202.1796875000,7577.6923828125,975.5128173828,2037.6922607422,2843.7180175781,5074.6152343750,2243.9743652344,4093.2050781250,7890.8974609375,,,
8.1250000000,0,1126.0256347656,7564.4873046875,608.7179565430,2639.6154785156,3317.6923828125,2870.1281738281,589.7435913086,7226.7949218750,7561.4101562500,8392.9482421875,3609.2307128906,3129.6154785156,7077.5639648438,559.1025390625,880.0000000000,6399.6152343750,,,
8.1328125000,0,1829.2307128906,3506.0256347656,2951.1538085938,3716.7949218750,4171.4101562500,7915.3847656250,4020.5129394531,4640.3847656250,2752.3076171875,4791.1538085938,1958.9743652344,8066.6665039063,3722.3076171875,180.2564086914,1222.8205566406,646.6666870117,,,
8.1406250000,0,6180.6411132813,7185.7690429688,7271.2822265625,6892.6923828125,3664.1025390625,4771.7949218750,5928.3334960938,4010.7692871094,7070.5126953125,1574.1025390625,6871.5385742188,4363.5898437500,7676.4101562500,7696.2822265625,5373.8461914063,7263.5898437500,,,
8.1484375000,0,3152.3076171875,2508.9743652344,324.7435913086,947.4359130859,4982.1796875000,925.2564086914,6156.1538085938,3064.4870605469,2538.5898437500,4552.5639648438,596.5384521484,1146.6666259766,3460.8974609375,137.9487152100,2219.1025390625,530.3845825195,,,
8.1562500000,0,4971.6665039063,745.1281738281,1647.6922607422,6275.1284179688,3476.2819824219,5315.2563476563,2512.8205566406,7448.4614257813,2274.2307128906,8196.5380859375,4866.7949218750,1910.3846435547,7044.2309570313,8210.1279296875,1715.5128173828,5448.8461914063,,,
8.1640625000,0,739.4871826172,7712.4360351563,1325.7691650391,2307.9487304688,4938.0771484375,5742.0512695313,4903.7177734375,383.8461608887,1958.0769042969,5296.0258789063,2786.1538085938,4076.2819824219,7729.6152343750,3735.8974609375,5460.7690429688,6203.0771484375,,,
8.1718750000,0,3933.9743652344,8072.6923828125,2857.3076171875,2071.7949218750,2044.7435302734,2974.4870605469,373.2051086426,7857.3076171875,6773.9741210938,1304.3590087891,6427.3076171875,8242.5644531250,7712.9487304688,3310.0000000000,1139.3590087891,3137.3076171875,,,
8.1796875000,0,2418.7180175781,6453.9741210938,2067.3076171875,3389.2307128906,8199.6152343750,504.7435913086,6852.9487304688,7226.6665039063,5577.0512695313,7655.7690429688,8147.9487304688,71.2820434570,5357.0512695313,4475.1284179688,2544.8718261719,2192.1794433594,,,
8.1875000000,0,6583.7177734375,777.0512695313,800.8973999023,6762.1796875000,73.9743499756,6209.1025390625,4266.6665039063,7854.2309570313,3219.1025390625,2391.2819824219,2241.5385742188,5330.1284179688,7022.1796875000,7683.8461914063,150.7692260742,3052.1794433594,,,
8.1953125000,0,834.3589477539,4636.5385742188,2995.6411132813,878.7179565430,1541.2821044922,8215.8974609375,4716.7949218750,5674.3588867188,5824.1025390625,3294.8718261719,143.4615325928,2524.6154785156,563.3333129883,7939.1025390625,4655.2563476563,4733.3334960938,,,
8.2031250000,0,1661.5384521484,4660.8974609375,5518.9741210938,6728.5898437500,775.0000000000,752.1795043945,7323.8461914063,1918.8461914063,6600.3847656250,3052.8205566406,7709.2309570313,1641.7949218750,7408.7177734375,1326.6666259766,6546.1538085938,4765.6411132813,,,
8.2109375000,0,889.7435913086,5810.5126953125,2493.0769042969,548.0769042969,3275.1281738281,4122.4360351563,3955.1281738281,2116.5385742188,5022.0512695313,563.2051391602,5978.0771484375,3170.7692871094,7912.6923828125,5936.0258789063,7223.9746093750,2570.8974609375,,,
8.2187500000,0,8251.0253906250,2165.6411132813,7312.4360351563,7325.0000000000,8253.2050781250,5238.8461914063,1596.6666259766,638.9743652344,7486.6665039063,407.8204956055,1515.8974609375,3326.1538085938,7593.3334960938,7065.7690429688,3132.9487304688,6555.8974609375,,,
8.2265625000,0,646.7948608398,3908.2050781250,7341.9228515625,5527.6923828125,2772.8205566406,1414.6153564453,7174.4873046875,8285.5126953125,5547.8203125000,823.4615478516,4574.3588867188,426.4102478027,2785.2563476563,1602.6922607422,2990.8974609375,6794.6152343750,,,
8.2343750000,0,4941.0258789063,22.4358882904,6269.1025390625,1534.4871826172,618.2051391602,1013.3333129883,6635.6411132813,3714.4870605469,6309.4873046875,4736.1538085938,3019.6154785156,297.8204956055,4846.1538085938,3804.2307128906,2220.8974609375,3442.4357910156,,,
8.2421875000,0,5136.5385742188,8136.1538085938,6238.4614257813,811.4102783203,857.1795043945,7267.3076171875,4923.2050781250,1183.5897216797,3507.9487304688,4912.6923828125,8081.6665039063,3112.1794433594,8093.5898437500,5446.5385742188,7336.0258789063,3411.1538085938,,,
8.2500000000,0,3040.0000000000,8112.0512695313,5391.5385742188,127.1794815063,6331.5385742188,3036.2819824219,4650.8974609375,26.0256328583,4361.1538085938,4328.3334960938,5188.8461914063,3743.9743652344,1450.3846435547,7428.7177734375,1592.3077392578,1829.8718261719,,,
8.2578125000,0,2186.7949218750,7531.9228515625,1117.3077392578,7972.0512695313,3014.6154785156,7457.5639648438,3075.8974609375,3859.4870605469,6645.5126953125,2657.3076171875,2962.4357910156,2134.4870605469,2448.4614257813,5049.3588867188,4210.6411132813,1885.2563476563,,,
8.2656250000,0,5857.0512695313,2657.8205566406,5151.7949218750,1707.1794433594,3005.7692871094,499.4871826172,4241.6665039063,7892.0512695313,1408.0769042969,6387.1796875000,8027.5639648438,1231.5384521484,4778.5898437500,8150.3847656250,2153.2050781250,446.2820434570,,,
8.2734375000,0,2489.6154785156,1320.8974609375,4226.0258789063,5052.9487304688,3221.6667480469,2164.3588867188,4600.6411132813,1055.2563476563,5840.2563476563,7266.2822265625,3687.3076171875,4431.9228515625,7345.2563476563,1161.6666259766,7283.7177734375,7857.5639648438,,,
8.2812500000,0,378.2051086426,4647.5639648438,888.0769042969,3100.7692871094,6845.5126953125,8132.4360351563,4569.6152343750,4355.0000000000,5835.5126953125,8037.1796875000,6430.3847656250,5797.1796875000,8164.4873046875,6568.9741210938,1343.3333740234,3352.3076171875,,,
8.2890625000,0,3916.1538085938,1523.2050781250,213.8461456299,4658.4614257813,762.8204956055,5212.1796875000,5664.2309570313,411.6666564941,5676.9228515625,7633.9746093750,2320.5126953125,4446.4101562500,1491.5384521484,3855.1281738281,898.9743652344,4511.1538085938,,,
