Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Channel 15,Channel 16,Event Id,Event Date,Event Duration
13.7812499998,0,2240.1281738281,2763.7180175781,3511.9230957031,2411.7949218750,7252.4360351563,2724.8718261719,4091.1538085938,4978.9741210938,6139.1025390625,5471.6665039063,2266.6667480469,3647.5642089844,2141.6667480469,8328.8457031250,6035.2563476563,1653.5897216797,,,
13.7890624998,0,4146.7949218750,5049.6152343750,7021.9228515625,2521.9230957031,2380.8974609375,67.3076858521,2247.6923828125,6350.0000000000,527.9487304688,4180.1284179688,7573.0771484375,142.3076782227,1651.2821044922,1648.5897216797,1926.1538085938,5261.6665039063,,,
13.7968749998,0,1104.6153564453,235.7692260742,7530.1284179688,531.9230957031,4836.1538085938,2215.1281738281,7517.8203125000,6835.5126953125,3946.5385742188,4763.4614257813,2980.7692871094,7490.2563476563,4649.6152343750,1390.1281738281,4435.6411132813,5183.2050781250,,,
13.8046874998,0,7027.5639648438,3417.3076171875,975.5128173828,3695.1281738281,5839.6152343750,370.0000000000,7477.0512695313,4875.2563476563,6428.8461914063,5290.5126953125,2506.6667480469,922.3076782227,1631.6666259766,5462.3076171875,5022.1796875000,6004.6152343750,,,
13.8124999998,0,7309.4873046875,5277.6923828125,7250.2563476563,1241.7949218750,8161.1538085938,2338.3332519531,5637.6923828125,4864.4873046875,7747.3076171875,1854.1025390625,2204.3588867188,6.1538372040,2901.6667480469,3437.6923828125,7595.1284179688,6076.2822265625,,,
13.8203124998,0,6269.2309570313,5244.8715820313,6896.6665039063,5752.9487304688,2097.4357910156,1900.2563476563,884.3589477539,437.3076782227,5527.5639648438,6669.8715820313,3825.0000000000,3297.4357910156,1036.5384521484,481.5384521484,1832.5640869141,5001.7949218750,,,
13.8281249998,0,5444.2309570313,6115.3847656250,4698.5898437500,1067.8205566406,1021.0256347656,6191.2822265625,6179.7436523438,1139.8718261719,685.7692260742,640.5128173828,1163.9743652344,2228.4614257813,545.1281738281,2679.4870605469,5348.2050781250,21.5384521484,,,
13.8359374998,0,5712.0512695313,7204.3588867188,7999.6152343750,1984.7435302734,7277.3076171875,99.3589630127,7420.3847656250,1576.1538085938,4517.3076171875,6090.2563476563,1322.4359130859,4894.6152343750,8259.4873046875,6397.0512695313,724.7435913086,5196.5385742188,,,
13.8437499998,0,8239.7431640625,1856.9230957031,1453.7178955078,2396.6667480469,334.1025695801,3128.5898437500,1235.2563476563,2303.5898437500,7211.5385742188,6737.5639648438,952.6923217773,2928.4614257813,7571.0258789063,4859.3588867188,4742.3076171875,7475.8974609375,,,
13.8515624998,0,5421.7949218750,5970.2563476563,4745.8974609375,6634.1025390625,3471.7949218750,1456.0256347656,7718.4614257813,7032.0512695313,8226.6669921875,848.7179565430,7251.1538085938,5490.0000000000,2093.5898437500,3390.1281738281,2136.2819824219,6401.5385742188,,,
13.8593749998,0,6221.6665039063,8089.2309570313,2574.8718261719,8316.5380859375,1560.8974609375,4469.3588867188,3729.4870605469,2888.5898437500,6476.9228515625,3965.3845214844,3534.2307128906,7317.9487304688,7130.6411132813,3785.5129394531,3729.6154785156,4594.6152343750,,,
13.8671874998,0,4664.4873046875,1404.2307128906,6565.6411132813,7201.5385742188,442.9486999512,4932.0512695313,6271.5385742188,1367.1794433594,725.1281738281,7044.1025390625,5370.5126953125,727.1795043945,3018.9743652344,5590.3847656250,692.0512695313,1385.0000000000,,,
13.8749999998,0,2255.2563476563,1239.6153564453,8158.0771484375,8298.8457031250,6980.6411132813,3352.5642089844,7825.1284179688,6039.3588867188,2426.9230957031,4442.6923828125,673.0769042969,3149.3588867188,3806.5385742188,4598.9741210938,4729.1025390625,968.0769042969,,,
13.8828124998,0,5825.2563476563,1410.2563476563,2363.5898437500,3663.5898437500,1492.3077392578,783.9743652344,3268.5898437500,915.7692260742,8148.5898437500,8260.6406250000,2384.7436523438,3762.3076171875,3397.8205566406,6068.8461914063,8204.1025390625,5319.4873046875,,,
13.8906249998,0,6036.7949218750,521.2820434570,2629.2307128906,2466.0256347656,6130.8974609375,2925.0000000000,6995.6411132813,1608.9743652344,6343.8461914063,6547.3076171875,7981.5385742188,907.8204956055,8260.7695312500,4785.8974609375,889.4871826172,490.3846130371,,,
13.8984374998,0,1753.8461914063,1742.3077392578,1432.1794433594,7282.6923828125,947.0512695313,7813.0771484375,941.9230957031,7949.1025390625,4163.3334960938,5142.0512695313,1438.5897216797,7601.6665039063,4376.5385742188,2722.4357910156,3480.6411132813,8217.5644531250,,,
13.9062499998,0,2880.7692871094,4513.3334960938,6895.1284179688,8228.7177734375,4131.0258789063,3058.0769042969,4594.2309570313,953.5897216797,6562.0512695313,8175.6411132813,616.1538085938,4516.0258789063,587.6923217773,2558.4614257813,469.3589782715,6350.1284179688,,,
13.9140624998,0,4431.7949218750,5075.1284179688,3913.2050781250,7365.8974609375,8231.2822265625,1760.5128173828,7505.3847656250,2548.0769042969,1069.4871826172,1163.4615478516,3824.7436523438,2815.2563476563,4101.1538085938,7732.1796875000,3420.8974609375,8161.2822265625,,,
13.9218749998,0,6033.5898437500,6308.7177734375,8133.3334960938,8250.8974609375,6880.3847656250,198.9743499756,6678.4614257813,479.8717956543,4012.3076171875,7762.6923828125,3428.3332519531,4499.7436523438,6923.4614257813,4486.4101562500,400.2564086914,1127.8205566406,,,
13.9296874998,0,1974.7435302734,1636.0256347656,1325.3846435547,7143.2050781250,7479.2309570313,402.8204956055,2839.6154785156,1693.2050781250,5002.9487304688,1784.7435302734,1241.7949218750,5700.5126953125,966.9230957031,7851.2822265625,3597.4357910156,7621.1538085938,,,
13.9374999998,0,3979.3588867188,8203.4619140625,6216.4101562500,1068.4615478516,48.5897331238,4204.6152343750,677.5640869141,4249.8715820313,5488.5898437500,531.7948608398,3448.0769042969,5132.1796875000,7034.2309570313,8076.6665039063,5359.6152343750,6779.3588867188,,,
13.9453124998,0,1174.7435302734,1546.4102783203,1929.3590087891,4413.0771484375,2508.0769042969,3053.9743652344,6844.2309570313,2851.0256347656,2777.8205566406,3844.1025390625,5115.3847656250,5442.6923828125,4657.0512695313,4756.1538085938,1906.7949218750,6530.0000000000,,,
13.9531249998,0,6723.2050781250,4898.8461914063,1649.2307128906,2843.3332519531,3458.0769042969,5855.1284179688,2806.4101562500,4847.3076171875,5364.8715820313,166.6666564941,1117.3077392578,7854.3588867188,2686.0256347656,7766.0258789063,1412.6922607422,3593.2050781250,,,
13.9609374998,0,6657.5639648438,8060.1284179688,5389.4873046875,7566.6665039063,93.8461456299,779.8717651367,1838.2050781250,6174.3588867188,893.4615478516,2825.8974609375,7697.6923828125,3170.7692871094,6281.0258789063,7534.8715820313,5382.0512695313,511.6666564941,,,
13.9687499998,0,7384.1025390625,150.7692260742,5925.1284179688,6188.3334960938,6486.9228515625,1390.2563476563,2567.8205566406,4283.8461914063,5723.5898437500,6913.7177734375,196.0256347656,1686.7949218750,1464.4871826172,7900.8974609375,6335.7690429688,3672.5642089844,,,
13.9765624998,0,6702.4360351563,3600.7692871094,2195.8974609375,3562.9487304688,833.3333129883,3366.9230957031,293.0769042969,5682.4360351563,6188.4614257813,4848.7177734375,2385.2563476563,3916.2819824219,598.2051391602,5981.0258789063,1681.1538085938,4742.0512695313,,,
13.9843749998,0,717.0512695313,2431.9230957031,4490.6411132813,8362.4355468750,913.0769042969,1016.4102783203,8045.7690429688,4754.7436523438,6485.2563476563,4108.3334960938,7025.7690429688,7871.6665039063,7813.8461914063,2413.7180175781,3488.9743652344,4150.6411132813,,,
13.9921874998,0,5940.3847656250,7457.0512695313,8257.8203125000,5474.4873046875,1757.9487304688,455.7692260742,5559.3588867188,2695.3845214844,5549.6152343750,3759.1025390625,2464.3588867188,8371.6669921875,4035.5129394531,7100.8974609375,3938.0769042969,5742.6923828125,,,
27.0000000000,1,1966.6666259766,5547.4360351563,8350.5126953125,1496.6666259766,2019.6153564453,6204.3588867188,5891.0258789063,628.5897216797,278.0769042969,3160.2563476563,3827.9487304688,6031.9228515625,5259.2309570313,3335.5129394531,658.3333129883,248.3333282471,,,
27.0078125000,1,469.2307739258,4936.0258789063,6323.8461914063,1666.0256347656,4226.4101562500,3425.1281738281,7690.2563476563,3677.1794433594,3483.5898437500,8209.2304687500,1070.1281738281,1923.4615478516,4874.3588867188,1718.5897216797,5598.8461914063,2810.0000000000,,,
27.0156250000,1,157.1794738770,2679.3588867188,3917.0512695313,4072.5642089844,1790.5128173828,2892.9487304688,7437.6923828125,2440.0000000000,2990.8974609375,929.7435913086,2755.2563476563,4719.4873046875,922.8204956055,7798.5898437500,440.2564086914,5910.3847656250,,,
27.0234375000,1,1677.3077392578,5171.0258789063,51.6666564941,7541.6665039063,5490.2563476563,4371.0258789063,5570.7690429688,4196.5385742188,5839.6152343750,7806.9228515625,3430.1281738281,4332.0512695313,804.1025390625,3382.6923828125,5363.0771484375,2092.5642089844,,,
27.0312500000,1,313.0769042969,5334.2309570313,6790.3847656250,5897.1796875000,4738.3334960938,7146.7949218750,5235.2563476563,3528.8461914063,8176.7949218750,7173.7177734375,7298.7177734375,6415.6411132813,6748.0771484375,4173.7177734375,5757.6923828125,7222.0512695313,,,
27.0390625000,1,1394.3590087891,8391.1542968750,7497.1796875000,3935.6411132813,2327.8205566406,7742.5639648438,7068.2050781250,3038.5898437500,4568.7177734375,4266.0258789063,7254.3588867188,5065.3847656250,4678.7177734375,5206.2822265625,1446.7949218750,209.6153717041,,,
27.0468750000,1,6758.5898437500,2032.8205566406,1543.0769042969,5978.4614257813,2814.1025390625,1715.3846435547,3665.2563476563,479.8717956543,663.4615478516,1192.5640869141,1311.2821044922,7863.0771484375,2840.0000000000,5063.5898437500,6366.7949218750,2029.3590087891,,,
27.0546875000,1,3662.6923828125,1038.9743652344,8256.7949218750,1547.8205566406,3596.5385742188,4523.2050781250,6873.4614257813,2045.3846435547,7481.4101562500,156.9230651855,5081.2822265625,7179.4873046875,8325.6406250000,7217.0512695313,2145.2563476563,6568.5898437500,,,
27.0625000000,1,3839.1025390625,3009.1025390625,583.9743652344,5796.0258789063,5816.7949218750,2023.2050781250,7763.5898437500,5570.0000000000,2471.0256347656,3744.1025390625,2106.0256347656,7804.2309570313,6292.4360351563,749.8717651367,1713.0769042969,1591.4102783203,,,
27.0703125000,1,2390.2563476563,8253.4619140625,6991.2822265625,4638.8461914063,6865.7690429688,6064.8715820313,2710.1281738281,8361.1542968750,7712.3076171875,2064.2307128906,5548.4614257813,2131.7949218750,2584.3588867188,7300.8974609375,3059.2307128906,5876.7949218750,,,
27.0781250000,1,1855.0000000000,5088.4614257813,4286.4101562500,3963.7180175781,6448.8461914063,366.2820434570,7739.1025390625,5439.7436523438,3522.0512695313,2809.4870605469,6227.4360351563,1050.7691650391,6524.2309570313,54.7435798645,3945.2563476563,1786.7949218750,,,
27.0859375000,1,1292.6922607422,1405.0000000000,4331.4101562500,3756.4101562500,1973.2050781250,7668.8461914063,6346.7949218750,3578.4614257813,7694.6152343750,1603.0769042969,5349.3588867188,4317.4360351563,2626.2819824219,6803.0771484375,5945.5126953125,2995.2563476563,,,
27.0937500000,1,3943.4614257813,2672.9487304688,2611.4101562500,2350.1281738281,3759.6154785156,1082.9487304688,2078.8461914063,6556.9228515625,7732.3076171875,3420.8974609375,4500.5126953125,1537.8205566406,3318.2050781250,341.0256347656,192.9487152100,7777.4360351563,,,
27.1015625000,1,1372.4359130859,5592.4360351563,6289.3588867188,511.7948608398,3318.7180175781,3351.4101562500,5024.3588867188,2327.5642089844,7895.2563476563,2578.2050781250,1804.1025390625,4152.1796875000,6984.2309570313,4498.2050781250,1013.0769042969,2287.6923828125,,,
27.1093750000,1,3271.0256347656,3089.3588867188,3450.8974609375,4603.2050781250,2009.4871826172,5634.8715820313,5325.0000000000,8330.6406250000,7032.3076171875,747.6923217773,3139.2307128906,4728.3334960938,2587.9487304688,2042.0512695313,1799.1025390625,7272.3076171875,,,
27.1171875000,1,3509.7436523438,3286.4101562500,2642.4357910156,150.1281890869,6328.9741210938,2241.7949218750,5279.1025390625,1597.8205566406,7063.3334960938,5686.0258789063,6704.4873046875,8275.1279296875,2586.0256347656,3782.5642089844,5398.0771484375,3580.3845214844,,,
27.1250000000,1,7925.7690429688,3168.3332519531,2059.8718261719,4966.4101562500,1618.2050781250,6363.3334960938,6602.5639648438,838.4615478516,3551.1538085938,4386.9228515625,92.6922988892,1030.1281738281,4518.4614257813,4337.5639648438,2083.2050781250,7770.3847656250,,,
27.1328125000,1,6726.9228515625,4396.0258789063,8274.7431640625,576.0256347656,2041.7949218750,8089.6152343750,830.0000000000,5060.3847656250,1131.6666259766,6175.7690429688,5235.8974609375,377.6922912598,1524.3590087891,5759.2309570313,7974.8715820313,33.5897331238,,,
27.1406250000,1,8097.1796875000,2412.6923828125,8320.6406250000,8229.6152343750,8346.6669921875,7409.8715820313,790.1281738281,2388.5898437500,5329.8715820313,3585.0000000000,251.6666564941,4291.9228515625,145.2564086914,1208.3333740234,227.5640869141,1800.8974609375,,,
27.1484375000,1,2957.4357910156,3173.4614257813,343.8461303711,2561.6667480469,7107.3076171875,2334.2307128906,5336.4101562500,7392.4360351563,4448.2050781250,4505.1284179688,492.4358825684,7818.2050781250,3832.4357910156,4240.8974609375,1176.5384521484,2374.1025390625,,,
27.1562500000,1,503.7179260254,7194.6152343750,6286.4101562500,3574.4870605469,7330.0000000000,287.3076782227,3024.3588867188,2657.3076171875,6326.9228515625,4842.3076171875,615.8973999023,6042.1796875000,3844.8718261719,6521.0258789063,2024.2307128906,5469.6152343750,,,
27.1640625000,1,543.8461303711,75.7692184448,1078.0769042969,6609.6152343750,1837.0512695313,6848.0771484375,673.8461303711,5856.4101562500,566.0256347656,228.9743499756,7543.9746093750,1549.7435302734,3712.4357910156,7180.1284179688,5947.0512695313,614.8717651367,,,
27.1718750000,1,6344.1025390625,4687.4360351563,3038.4614257813,8189.7436523438,7463.0771484375,7305.5126953125,1184.3590087891,3099.3588867188,5700.5126953125,5177.9487304688,6501.4101562500,3222.9487304688,6050.7690429688,803.3333129883,3332.3076171875,554.8717651367,,,
27.1796875000,1,6221.5385742188,4459.6152343750,1099.7435302734,867.5640869141,119.1025543213,5780.8974609375,4255.5126953125,3516.0256347656,4358.5898437500,4495.0000000000,1061.5384521484,6898.2050781250,1258.4615478516,8063.7177734375,7193.5898437500,5729.4873046875,,,
27.1875000000,1,6070.8974609375,259.4871826172,7712.1796875000,4096.5385742188,8221.0253906250,4327.0512695313,3114.1025390625,6248.5898437500,3520.6411132813,185.7692260742,3573.4614257813,3437.3076171875,6658.5898437500,4651.9228515625,7566.6665039063,576.7948608398,,,
27.1953125000,1,7742.6923828125,218.3333282471,1278.5897216797,6294.1025390625,2858.2050781250,4578.5898437500,5579.8715820313,585.0000000000,4882.0512695313,5011.5385742188,1709.8718261719,622.9487304688,4482.3076171875,7896.9228515625,1345.5128173828,1358.0769042969,,,
27.2031250000,1,7190.7690429688,445.3846130371,3920.7692871094,467.4358825684,3033.2050781250,7264.7436523438,4885.6411132813,4024.7436523438,7829.4873046875,5374.2309570313,4061.0256347656,2427.8205566406,1792.3077392578,3071.2819824219,1991.7949218750,8294.4873046875,,,
27.2109375000,1,4522.6923828125,3756.2819824219,4392.0512695313,3010.6411132813,6318.8461914063,4070.8974609375,1981.1538085938,7257.5639648438,1428.9743652344,5657.4360351563,7821.0258789063,3215.6411132813,2932.0512695313,1965.2563476563,1397.8205566406,3173.7180175781,,,
27.2187500000,1,4311.7949218750,2306.7949218750,8041.7949218750,487.9486999512,3243.0769042969,1894.6153564453,1728.9743652344,5047.9487304688,2209.2307128906,7808.5898437500,3317.6923828125,6815.3847656250,4361.2822265625,1001.2820434570,2758.4614257813,5821.1538085938,,,
27.2265625000,1,5047.1796875000,68.7179412842,6427.8203125000,4143.0771484375,2708.7180175781,5611.9228515625,4660.5126953125,6077.4360351563,5178.9741210938,7068.9741210938,7841.0258789063,4789.4873046875,6744.2309570313,7263.4614257813,6301.5385742188,558.2051391602,,,
27.2343750000,1,6179.6152343750,6763.2050781250,5205.6411132813,5198.4614257813,7142.6923828125,2685.3845214844,5585.7690429688,3366.4101562500,1801.0256347656,7358.7177734375,7678.8461914063,356.7948608398,2698.0769042969,6939.7436523438,1479.3590087891,5112.5639648438,,,
27.2421875000,1,6690.5126953125,8339.4873046875,6691.4101562500,6691.7949218750,2819.6154785156,1543.8461914063,6865.2563476563,605.1281738281,3983.5898437500,467.9486999512,7471.4101562500,6746.5385742188,3978.8461914063,3538.7180175781,5610.0000000000,871.2820434570,,,
27.2500000000,1,7133.7177734375,7213.4614257813,7826.9228515625,7059.7436523438,7486.9228515625,1975.6409912109,1994.6153564453,7056.1538085938,910.7692260742,4395.1284179688,1037.9487304688,6569.3588867188,597.5640869141,1800.0000000000,858.8461303711,2537.5642089844,,,
27.2578125000,1,3282.5642089844,7659.1025390625,1476.2821044922,4120.1284179688,376.6666564941,2452.3076171875,5529.6152343750,7329.4873046875,4390.0000000000,5018.8461914063,1770.8974609375,5125.0000000000,7228.9746093750,4418.5898437500,3092.6923828125,1236.6666259766,,,
27.2656250000,1,3884.4870605469,4551.6665039063,6153.9741210938,1359.2307128906,4083.3332519531,5448.0771484375,1976.5384521484,1316.0256347656,17.3076839447,301.7948608398,3883.4614257813,2694.4870605469,4046.0256347656,4793.4614257813,114.4871673584,1442.8205566406,,,
27.2734375000,1,7964.4873046875,3921.7949218750,5945.7690429688,1207.9487304688,7993.9746093750,4353.5898437500,4805.7690429688,8285.1279296875,565.3845825195,7018.0771484375,3470.0000000000,1588.2050781250,4655.1284179688,3686.7949218750,6942.8203125000,2467.0512695313,,,
27.2812500000,1,2681.4101562500,2910.8974609375,1222.4359130859,2058.3332519531,2021.1538085938,1407.6922607422,7952.9487304688,2596.1538085938,7490.8974609375,1215.7691650391,3041.5385742188,2521.5385742188,5973.3334960938,3896.6667480469,6592.4360351563,1605.0000000000,,,
27.2890625000,1,7296.4101562500,7314.8715820313,5365.5126953125,2456.0256347656,1646.5384521484,7504.2309570313,2127.5642089844,7922.8203125000,6848.2050781250,253.5897369385,7781.4101562500,6821.2822265625,8391.5380859375,7753.8461914063,3672.6923828125,6209.7436523438,,,
27.2968750000,1,2838.4614257813,3413.2050781250,8285.2568359375,4861.9228515625,7622.6923828125,2981.7949218750,1658.0769042969,6831.0258789063,699.7435913086,6516.7949218750,1760.0000000000,119.8717880249,3932.8205566406,5937.1796875000,7531.4101562500,52.9487075806,,,
27.3046875000,1,1161.9230957031,4540.6411132813,4750.1284179688,6807.4360351563,6479.6152343750,8082.5639648438,6355.5126953125,3244.7436523438,6998.8461914063,3508.7180175781,5668.5898437500,4670.0000000000,1438.2050781250,3014.6154785156,6472.5639648438,8188.4614257813,,,
27.3125000000,1,7240.7690429688,292.8204956055,1475.0000000000,3441.2819824219,554.1025390625,2387.1794433594,8210.1279296875,7308.5898437500,432.4358825684,6720.7690429688,6151.1538085938,987.5640869141,4772.5639648438,6358.2050781250,374.2307739258,5203.4614257813,,,
27.3203125000,1,7983.3334960938,4301.2822265625,5086.0258789063,7871.6665039063,1870.5128173828,7149.4873046875,6351.1538085938,6139.3588867188,5436.9228515625,3172.5642089844,3440.2563476563,2861.1538085938,5139.7436523438,6163.4614257813,743.8461303711,6691.4101562500,,,
27.3281250000,1,5847.9487304688,8170.0000000000,4063.7180175781,5679.6152343750,8318.7177734375,3646.5385742188,1579.3590087891,5687.6923828125,8275.8974609375,3706.7949218750,6944.8715820313,7130.7690429688,4204.3588867188,5877.0512695313,2161.2819824219,7042.6923828125,,,
27.3359375000,1,7636.6665039063,3380.0000000000,1411.5384521484,7353.9746093750,5302.6923828125,1730.1281738281,3498.2050781250,2788.9743652344,5652.4360351563,4092.9487304688,6666.4101562500,5802.4360351563,7208.5898437500,2715.7692871094,8187.9487304688,4621.9228515625,,,
27.3437500000,1,2142.5642089844,1182.1794433594,2124.2307128906,529.3589477539,1564.4871826172,6353.7177734375,914.8717651367,6720.2563476563,2011.0256347656,5320.5126953125,2322.8205566406,8142.6923828125,2720.3845214844,1093.9743652344,5276.1538085938,1720.1281738281,,,
27.3515625000,1,6201.7949218750,4640.0000000000,198.3333282471,1987.6922607422,3727.9487304688,1260.8974609375,8332.9482421875,3379.8718261719,5370.1284179688,4086.4101562500,5180.0000000000,2803.0769042969,5225.7690429688,7643.2050781250,4434.1025390625,410.8974304199,,,
27.3593750000,1,548.4615478516,7133.2050781250,3715.5129394531,5453.0771484375,6425.3847656250,1950.6409912109,6782.1796875000,1546.2821044922,2120.6411132813,1038.3333740234,2639.1025390625,3060.0000000000,7412.8203125000,8286.4101562500,5621.1538085938,8252.3076171875,,,
27.3671875000,1,7155.7690429688,133.2051239014,3912.4357910156,8017.3076171875,2587.6923828125,8197.9482421875,631.0256347656,3047.3076171875,4374.2309570313,1678.3333740234,3560.5129394531,7484.1025390625,5145.5126953125,8292.3076171875,5768.0771484375,8318.3330078125,,,
27.3750000000,1,160.3846130371,7054.6152343750,1949.2307128906,8197.0517578125,3042.8205566406,1136.0256347656,3832.3076171875,438.0769042969,6957.8203125000,7399.7436523438,1646.4102783203,2879.7436523438,7789.6152343750,5259.2309570313,2978.9743652344,7296.0258789063,,,
27.3828125000,1,7010.7690429688,7698.7177734375,4295.1284179688,3786.5385742188,2711.6667480469,4533.7177734375,1826.6666259766,1409.4871826172,2388.3332519531,1700.8974609375,6092.0512695313,3574.2307128906,5169.2309570313,3104.2307128906,7899.6152343750,2523.0769042969,,,
27.3906250000,1,107.4358901978,6874.7436523438,1106.4102783203,8247.4355468750,8101.7949218750,4190.6411132813,4207.3076171875,2641.2819824219,1015.6409912109,7295.6411132813,5962.8203125000,1343.0769042969,7297.3076171875,3734.6154785156,2632.8205566406,943.0769042969,,,
27.3984375000,1,1446.4102783203,170.5128173828,7509.1025390625,7520.1284179688,6615.8974609375,2040.1281738281,5378.5898437500,4620.7690429688,4510.0000000000,4402.6923828125,7815.6411132813,3442.6923828125,4254.1025390625,2897.6923828125,1619.8718261719,6027.0512695313,,,
27.4062500000,1,3373.4614257813,7131.1538085938,6636.6665039063,6542.6923828125,6229.7436523438,3336.6667480469,4344.4873046875,7043.2050781250,2981.7949218750,2788.4614257813,5291.9228515625,2205.3845214844,2813.3332519531,8150.8974609375,1346.2821044922,923.4615478516,,,
27.4140625000,1,1121.4102783203,987.6923217773,1098.7178955078,5582.5639648438,8368.7177734375,3932.0512695313,3446.4101562500,176.5384521484,6141.1538085938,6995.0000000000,286.7948608398,4738.0771484375,7529.8715820313,1691.4102783203,6049.3588867188,3402.6923828125,,,
27.4218750000,1,1468.4615478516,5529.1025390625,4431.6665039063,4274.3588867188,7582.3076171875,4630.1284179688,1847.4359130859,3860.8974609375,4001.7949218750,4271.5385742188,3875.1281738281,2034.4871826172,6670.7690429688,3357.3076171875,5908.2050781250,4909.7436523438,,,
27.4296875000,1,871.2820434570,3202.6923828125,4788.8461914063,6720.1284179688,6317.4360351563,6797.9487304688,8286.0253906250,286.9230651855,8332.8203125000,394.1025695801,2765.2563476563,1929.2307128906,3186.2819824219,3380.6411132813,7753.2050781250,6985.0000000000,,,
27.4375000000,1,4756.1538085938,3068.7180175781,5983.5898437500,1975.5128173828,6658.3334960938,7633.2050781250,4261.7949218750,8054.4873046875,5573.2050781250,4915.5126953125,7967.0512695313,8066.5385742188,2884.8718261719,3627.5642089844,6166.5385742188,7346.2822265625,,,
27.4453125000,1,270.0000000000,5366.1538085938,5869.8715820313,6300.6411132813,3162.6923828125,4637.4360351563,6822.6923828125,1713.8461914063,1059.3590087891,6502.6923828125,3537.1794433594,4951.1538085938,1362.9487304688,4836.9228515625,1760.0000000000,5968.8461914063,,,
27.4531250000,1,3901.1538085938,4652.0512695313,2927.6923828125,6836.4101562500,6517.5639648438,1184.3590087891,8037.9487304688,7486.1538085938,1291.5384521484,15.2564010620,671.5384521484,1454.1025390625,4971.1538085938,8192.5644531250,1189.3590087891,5606.1538085938,,,
27.4609375000,1,4226.5385742188,4562.3076171875,3257.1794433594,4580.3847656250,5155.2563476563,6071.0258789063,7329.8715820313,3886.2819824219,3895.1281738281,2754.1025390625,4597.4360351563,7439.1025390625,5513.0771484375,6358.3334960938,8084.2309570313,4587.6923828125,,,
27.4687500000,1,2674.2307128906,3121.5385742188,3727.1794433594,1161.0256347656,7025.5126953125,2256.0256347656,7896.9228515625,5292.0512695313,3328.9743652344,4708.9741210938,3093.0769042969,4280.3847656250,8401.4101562500,725.6409912109,1546.4102783203,1353.4615478516,,,
27.4765625000,1,4905.5126953125,618.0769042969,5571.5385742188,8134.1025390625,412.8204956055,2716.9230957031,3655.5129394531,6305.2563476563,5481.9228515625,2582.1794433594,2728.9743652344,750.1281738281,4755.3847656250,1131.9230957031,5915.0000000000,5259.3588867188,,,
27.4843750000,1,2097.3076171875,8293.3330078125,6749.7436523438,3427.6923828125,4067.0512695313,4313.3334960938,539.7435913086,7064.8715820313,1179.1025390625,3005.7692871094,3516.1538085938,6561.6665039063,4222.9487304688,4354.4873046875,6617.9487304688,5162.5639648438,,,
27.4921875000,1,394.3589782715,6622.6923828125,7582.1796875000,5407.0512695313,387.3076782227,7330.2563476563,572.6923217773,4797.1796875000,3467.0512695313,4841.4101562500,2523.4614257813,5290.6411132813,7962.3076171875,8343.2050781250,1636.6666259766,1180.3846435547,,,
27.5000000000,1,8196.4101562500,7380.7690429688,4366.9228515625,5784.1025390625,3297.1794433594,7427.8203125000,4462.9487304688,6089.1025390625,815.8973999023,3722.9487304688,1303.5897216797,1193.7178955078,5637.1796875000,7182.9487304688,404.3589782715,2165.6411132813,,,
27.5078125000,1,1846.4102783203,3718.5898437500,6254.3588867188,7330.1284179688,5955.7690429688,7484.8715820313,5138.7177734375,545.2564086914,5534.8715820313,6816.1538085938,6400.2563476563,5377.3076171875,5550.5126953125,4504.2309570313,4395.8974609375,5483.8461914063,,,
27.5156250000,1,5668.5898437500,2047.6922607422,6513.0771484375,1335.1281738281,4274.1025390625,7547.9487304688,7144.7436523438,7126.5385742188,6998.2050781250,2843.5898437500,7529.7436523438,4758.5898437500,2667.5642089844,3581.7949218750,6688.0771484375,1681.4102783203,,,
27.5234375000,1,1792.8205566406,3658.5898437500,999.1025390625,7749.3588867188,4889.4873046875,2937.1794433594,3291.0256347656,8132.3076171875,1843.0769042969,2400.1281738281,6503.0771484375,900.1281738281,931.4102783203,2487.5642089844,6378.2050781250,3955.1281738281,,,
27.5312500000,1,5854.1025390625,3896.6667480469,8298.2050781250,3548.8461914063,4495.3847656250,3637.9487304688,6661.2822265625,518.5897216797,3952.8205566406,2470.6411132813,4590.1284179688,6428.7177734375,1673.3333740234,2780.1281738281,4763.3334960938,4707.4360351563,,,
27.5390625000,1,855.3845825195,4371.4101562500,4242.8203125000,5489.4873046875,4500.1284179688,998.5897216797,7091.2822265625,4037.1794433594,5616.9228515625,3287.5642089844,1388.0769042969,6676.0258789063,876.4102783203,812.1795043945,1233.7178955078,5452.9487304688,,,
27.5468750000,1,4719.4873046875,3080.7692871094,6131.1538085938,7158.5898437500,7716.4101562500,5626.9228515625,1170.0000000000,7236.2822265625,1092.5640869141,5136.6665039063,6627.1796875000,838.9743652344,416.5384521484,1098.2050781250,6620.2563476563,6357.6923828125,,,
27.5546875000,1,3241.1538085938,3474.3588867188,1192.6922607422,2908.3332519531,6719.7436523438,5466.4101562500,6432.9487304688,7387.3076171875,5299.6152343750,5327.4360351563,3383.4614257813,3183.2050781250,8111.5385742188,4743.3334960938,7998.0771484375,1130.3846435547,,,
