Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Event Id,Event Date,Event Duration
108.8242187500,2,-0.6235044599,0.6444238424,0.3533319831,2.5855383873,,,
108.8261718750,2,-0.5432509780,0.5555838943,-0.0720149130,2.2285728455,,,
108.8281250000,2,-0.4489754140,0.5300148129,-0.4608324170,1.6895183325,,,
108.8300781250,2,-0.3421430290,0.5715766549,-0.7580679655,1.0996516943,,,
108.8320312500,2,-0.2244441807,0.6792877913,-0.9235908985,0.6024243236,,,
108.8339843750,2,-0.0977650285,0.8473910689,-0.9384218454,0.3143395185,,,
108.8359375000,2,0.0358453318,1.0657529831,-0.8076642752,0.2932264209,,,
108.8378906250,2,0.1742105782,1.3205689192,-0.5596810579,0.5226052999,,,
108.8398437500,2,0.3150651157,1.5953238010,-0.2416451126,0.9164265394,,,
108.8417968750,2,0.4560935199,1.8719433546,0.0878429264,1.3428821564,,,
108.8437500000,2,0.5949710608,2.1320536137,0.3679204881,1.6607624292,,,
108.8457031250,2,0.7294041514,2.3582618237,0.5449835658,1.7583904266,,,
108.8476562500,2,0.8571702242,2.5353693962,0.5810797811,1.5844621658,,,
108.8496093750,2,0.9761568904,2.6514320374,0.4598657191,1.1623374224,,,
108.8515625000,2,1.0843982697,2.6985940933,0.1892011762,0.5838626623,,,
108.8535156250,2,1.1801099777,2.6736364365,-0.2000246793,-0.0155832786,,,
108.8554687500,2,1.2617192268,2.5782036781,-0.6586521268,-0.4939832091,,,
108.8574218750,2,1.3278932571,2.4186899662,-1.1268541813,-0.7414061427,,,
108.8593750000,2,1.3775619268,2.2057971954,-1.5433998108,-0.7099505067,,,
108.8613281250,2,1.4099365473,1.9537888765,-1.8551354408,-0.4267013371,,,
108.8632812500,2,1.4245237112,1.6795006990,-2.0252075195,0.0138477962,,,
108.8652343750,2,1.4211331606,1.4011681080,-2.0387449265,0.4758305550,,,
108.8671875000,2,1.3998821974,1.1371589899,-1.9051201344,0.8193635941,,,
108.8691406250,2,1.3611921072,0.9046966434,-1.6564308405,0.9389839172,,,
108.8710937500,2,1.3057819605,0.7186625004,-1.3424457312,0.7926316261,,,
108.8730468750,2,1.2346551418,0.5905632377,-1.0227971077,0.4132347703,,,
108.8750000000,2,1.1490818262,0.5277329087,-0.7576388121,-0.1002794951,,,
108.8769531250,2,1.0505771637,0.5328265429,-0.5982238650,-0.6100845337,,,
108.8789062500,2,0.9408738017,0.6036401987,-0.5788708925,-0.9772369862,,,
108.8808593750,2,0.8218922019,0.7332702279,-0.7115691900,-1.0997874737,,,
108.8828125000,2,0.6957067251,0.9106004238,-0.9840648174,-0.9407745004,,,
108.8847656250,2,0.5645090342,1.1210830212,-1.3617242575,-0.5384280682,,,
108.8867187500,2,0.4305699468,1.3477593660,-1.7928869724,0.0042140791,,,
108.8886718750,2,0.2961995602,1.5724490881,-2.2168726921,0.5474324226,,,
108.8906250000,2,0.1637066454,1.7770236731,-2.5733973980,0.9529863596,,,
108.8925781250,2,0.0353582911,1.9446781874,-2.8119289875,1.1218529940,,,
108.8945312500,2,-0.0866598785,2.0611095428,-2.8995296955,1.0212011337,,,
108.8964843750,2,-0.2002819777,2.1155204773,-2.8259601593,0.6932106614,,,
108.8984375000,2,-0.3035980761,2.1013803482,-2.6052527428,0.2433205694,,,
108.9003906250,2,-0.3948876262,2.0168871880,-2.2735075951,-0.1888704002,,,
108.9023437500,2,-0.4726496637,1.8651002645,-1.8832554817,-0.4680742621,,,
108.9042968750,2,-0.5356289744,1.6537349224,-1.4952664375,-0.5006093383,,,
108.9062500000,2,-0.5828382969,1.3946311474,-1.1690777540,-0.2602973878,,,
108.9082031250,2,-0.6135752201,1.1029356718,-0.9537194371,0.2041376829,,,
108.9101562500,2,-0.6274349689,0.7960530519,-0.8800793290,0.7821990848,,,
108.9121093750,2,-0.6243171096,0.4924393296,-0.9560986757,1.3316785097,,,
108.9140625000,2,-0.6044272780,0.2103223056,-1.1655457020,1.7174128294,,,
108.9160156250,2,-0.5682738423,-0.0335620455,-1.4705582857,1.8481156826,,,
108.9179687500,2,-0.5166587234,-0.2251295745,-1.8175592422,1.7011921406,,,
108.9199218750,2,-0.4506633878,-0.3539227843,-2.1456243992,1.3287377357,,,
108.9218750000,2,-0.3716298342,-0.4138330817,-2.3959970474,0.8430780172,,,
108.9238281250,2,-0.2811371088,-0.4035196900,-2.5212702751,0.3858156204,,,
108.9257812500,2,-0.1809735596,-0.3264963627,-2.4928033352,0.0888684914,,,
108.9277343750,2,-0.0731054619,-0.1908796430,-2.3052196503,0.0381792150,,,
108.9296875000,2,0.0403574742,-0.0088162627,-1.9772838354,0.2500432432,,,
108.9316406250,2,0.1571990997,0.2043701559,-1.5490214825,0.6665447354,,,
108.9335937500,2,0.2751357257,0.4312539697,-1.0755311251,1.1713519096,,,
108.9355468750,2,0.3918562233,0.6535285711,-0.6184495091,1.6215437651,,,
108.9375000000,2,0.5050624609,0.8532887697,-0.2364019006,1.8867461681,,,
108.9394531250,2,0.6125098467,1.0142849684,0.0240768082,1.8848508596,,,
108.9414062500,2,0.7120464444,1.1230616570,0.1357362419,1.6045298576,,,
108.9433593750,2,0.8016510010,1.1699004173,0.0947994739,1.1083724499,,,
108.9453125000,2,0.8794684410,1.1495028734,-0.0785054713,0.5157869458,,,
108.9472656250,2,0.9438422322,1.0613645315,-0.3431537747,-0.0296489336,,,
108.9492187500,2,0.9933437109,0.9098141193,-0.6437719464,-0.3994397521,,,
108.9511718750,2,1.0267971754,0.7037155628,-0.9193211794,-0.5152705312,,,
108.9531250000,2,1.0433006287,0.4558537602,-1.1126629114,-0.3703323007,,,
108.9550781250,2,1.0422416925,0.1820462495,-1.1795171499,-0.0310315993,,,
108.9570312500,2,1.0233082771,-0.0999568328,-1.0954167843,0.3813827038,,,
108.9589843750,2,0.9864944816,-0.3717077971,-0.8595758677,0.7242389917,,,
108.9609375000,2,0.9321007133,-0.6153454781,-0.4950677752,0.8727475405,,,
108.9628906250,2,0.8607286215,-0.8148388267,-0.0452858061,0.7544159293,,,
108.9648437500,2,0.7732704878,-0.9571030140,0.4327625036,0.3691418171,,,
108.9667968750,2,0.6708941460,-1.0329105854,0.8772837520,-0.2105265111,,,
108.9687500000,2,0.5550224185,-1.0375342369,1.2312746048,-0.8590345979,,,
108.9707031250,2,0.4273084700,-0.9710754752,1.4513541460,-1.4319901466,,,
108.9726562500,2,0.2896070182,-0.8384572864,1.5144765377,-1.8054918051,,,
108.9746093750,2,0.1439419836,-0.6490813494,1.4214802980,-1.9098438025,,,
108.9765625000,2,-0.0075286697,-0.4161724448,1.1969196796,-1.7484148741,,,
108.9785156250,2,-0.1625506133,-0.1558572501,0.8852058053,-1.3964798450,,,
108.9804687500,2,-0.3188124299,0.1139591634,0.5436580181,-0.9803582430,,,
108.9824218750,2,-0.4739858806,0.3748403192,0.2335490286,-0.6425737143,,,
108.9843750000,2,-0.6257665157,0.6091022491,0.0105371447,-0.5025825500,,,
108.9863281250,2,-0.7719137073,0.8010443449,-0.0840225741,-0.6238373518,,,
108.9882812500,2,-0.9102898240,0.9380419254,-0.0295358449,-0.9962136149,,,
108.9902343750,2,-1.0388975143,1.0114234686,0.1706110537,-1.5386183262,,,
108.9921875000,2,-1.1559141874,1.0170724392,0.4895705581,-2.1210663319,,,
108.9941406250,2,-1.2597240210,0.9557106495,0.8812113404,-2.6001753807,,,
108.9960937500,2,-1.3489459753,0.8328443170,1.2873035669,-2.8583526611,,,
108.9980468750,2,-1.4224573374,0.6583760381,1.6465922594,-2.8359353542,,,
109.0000000000,2,-1.4794141054,0.4459096789,1.9043465853,-2.5474750996,,,
109.0019531250,2,-1.5192645788,0.2117974758,2.0208957195,-2.0777051449,,,
109.0039062500,2,-1.5417592525,-0.0260054506,1.9778243303,-1.5582958460,,,
109.0058593750,2,-1.5469549894,-0.2491981238,1.7808599472,-1.1317687035,,,
109.0078125000,2,-1.5352138281,-0.4404153824,1.4590047598,-0.9124596715,,,
109.0097656250,2,-1.5071958303,-0.5844442844,1.0600445271,-0.9552296996,,,
109.0117187500,2,-1.4638483524,-0.6692909002,0.6431363821,-1.2404975891,,,
109.0136718750,2,-1.4063882828,-0.6870226264,0.2696281374,-1.6796970367,,,
109.0156250000,2,-1.3362810612,-0.6343275309,-0.0064604976,-2.1396610737,,,
109.0175781250,2,-1.2552143335,-0.5127516985,-0.1468125731,-2.4792492390,,,
109.0195312500,2,-1.1650687456,-0.3285980523,-0.1347398907,-2.5881795883,,,
109.0214843750,2,-1.0678842068,-0.0924932659,0.0222618636,-2.4174187183,,,
109.0234375000,2,-0.9658243656,0.1813463271,0.2937271595,-1.9928028584,,,
109.0253906250,2,-0.8611380458,0.4760991931,0.6310139894,-1.4081511497,,,
109.0273437500,2,-0.7561202049,0.7735046744,0.9749301672,-0.7997602820,,,
109.0292968750,2,-0.6530709267,1.0551292896,1.2650040388,-0.3092670441,,,
109.0312500000,2,-0.5542554259,1.3036451340,1.4489557743,-0.0450549647,,,
109.0332031250,2,-0.4618636966,1.5040308237,1.4908930063,-0.0527811535,,,
109.0351562500,2,-0.3779722154,1.6446120739,1.3769555092,-0.3030982018,,,
109.0371093750,2,-0.3045072854,1.7178682089,1.1175271273,-0.6999344230,,,
109.0390625000,2,-0.2432109714,1.7209501266,0.7456731796,-1.1070606709,,,
109.0410156250,2,-0.1956104934,1.6558710337,0.3120429218,-1.3856604099,,,
109.0429687500,2,-0.1629911512,1.5293593407,-0.1229661852,-1.4326045513,,,
109.0449218750,2,-0.1463736147,1.3523826599,-0.4985637665,-1.2089382410,,,
109.0468750000,2,-0.1464957893,1.1393755674,-0.7629845142,-0.7507705092,,,
109.0488281250,2,-0.1637997329,0.9072264433,-0.8815016747,-0.1595808268,,,
109.0507812500,2,-0.1984235942,0.6740928888,-0.8417886496,0.4254035056,,,
109.0527343750,2,-0.2501990199,0.4581291378,-0.6557933688,0.8651896715,,,
109.0546875000,2,-0.3186537921,0.2762134373,-0.3578345776,1.0589530468,,,
109.0566406250,2,-0.4030200243,0.1427648067,0.0007845275,0.9715281725,,,
109.0585937500,2,-0.5022471547,0.0687314346,0.3598046005,0.6429221034,,,
109.0605468750,2,-0.6150202751,0.0608212352,0.6594310403,0.1772460938,,,
109.0625000000,2,-0.7397829294,0.1210283637,0.8496791720,-0.2859022021,,,
109.0644531250,2,-0.8747640848,0.2464886010,0.8981880546,-0.6097602248,,,
109.0664062500,2,-1.0180089474,0.4296738207,0.7952863574,-0.6979236007,,,
109.0683593750,2,-1.1674127579,0.6589118242,0.5555200577,-0.5207858086,,,
109.0703125000,2,-1.3207579851,0.9191956520,0.2154048681,-0.1236486286,,,
109.0722656250,2,-1.4757522345,1.1932252645,-0.1722473055,0.3857199550,,,
109.0742187500,2,-1.6300687790,1.4626098871,-0.5465436578,0.8666696548,,,
109.0761718750,2,-1.7813867331,1.7091464996,-0.8479887843,1.1842851639,,,
109.0781250000,2,-1.9274314642,1.9160854816,-1.0277488232,1.2464522123,,,
109.0800781250,2,-2.0660145283,2.0692951679,-1.0552594662,1.0292129517,,,
109.0820312500,2,-2.1950714588,2.1582443714,-0.9229921103,0.5834603310,,,
109.0839843750,2,-2.3126981258,2.1767344475,-0.6476358771,0.0211354364,,,
109.0859375000,2,-2.4171829224,2.1233279705,-0.2675119936,-0.5152909160,,,
109.0878906250,2,-2.5070383549,2.0014483929,0.1633777022,-0.8916892409,,,
109.0898437500,2,-2.5810244083,1.8191390038,0.5837406516,-1.0188436508,,,
109.0917968750,2,-2.6381726265,1.5885001421,0.9345153570,-0.8767040372,,,
109.0937500000,2,-2.6778008938,1.3248454332,1.1680423021,-0.5196731687,,,
109.0957031250,2,-2.6995265484,1.0456326008,1.2554554939,-0.0614812076,,,
109.0976562500,2,-2.7032721043,0.7692461014,1.1911431551,0.3562040627,,,
109.0996093750,2,-2.6892666817,0.5137150884,0.9935840964,0.6028267145,,,
109.1015625000,2,-2.6580419540,0.2954566777,0.7024287581,0.5949473381,,,
109.1035156250,2,-2.6104226112,0.1281318963,0.3722795248,0.3193327487,,,
109.1054687500,2,-2.5475113392,0.0216943026,0.0641405359,-0.1631994694,,,
109.1074218750,2,-2.4706704617,-0.0183026791,-0.1641323119,-0.7342371941,,,
109.1093750000,2,-2.3814964294,0.0089089181,-0.2668927908,-1.2500230074,,,
109.1113281250,2,-2.2817931175,0.0992602557,-0.2178657502,-1.5806593895,,,
109.1132812500,2,-2.1735391617,0.2441319972,-0.0142926648,-1.6455278397,,,
109.1152343750,2,-2.0588536263,0.4309583008,0.3225843012,-1.4352145195,,,
109.1171875000,2,-1.9399586916,0.6441062093,0.7507758141,-1.0139368773,,,
109.1191406250,2,-1.8191404343,0.8659695983,1.2140296698,-0.5018066764,,,
109.1210937500,2,-1.6987088919,1.0782005787,1.6505364180,-0.0417917781,,,
109.1230468750,2,-1.5809575319,1.2629930973,2.0025007725,0.2395665199,,,
109.1250000000,2,-1.4681227207,1.4043295383,2.2250869274,0.2669141889,,,
109.1269531250,2,-1.3623446226,1.4891020060,2.2933487892,0.0367950760,,,
109.1289062500,2,-1.2656298876,1.5080318451,2.2060589790,-0.3813652992,,,
109.1308593750,2,-1.1798158884,1.4563214779,1.9858490229,-0.8642727137,,,
109.1328125000,2,-1.1065386534,1.3339955807,1.6756315231,-1.2685633898,,,
109.1347656250,2,-1.0472046137,1.1459039450,1.3318670988,-1.4701259136,,,
109.1367187500,2,-1.0029649734,0.9013905525,1.0157222748,-1.3981692791,,,
109.1386718750,2,-0.9746964574,0.6136475801,0.7834970355,-1.0546982288,,,
109.1406250000,2,-0.9629851580,0.2988023162,0.6778123975,-0.5140600801,,,
109.1425781250,2,-0.9681164622,-0.0252008475,0.7209318280,0.0973163471,,,
109.1445312500,2,-0.9900702238,-0.3398446739,0.9112560153,0.6354354620,,,
109.1464843750,2,-1.0285207033,-0.6273234487,1.2235374451,0.9780462980,,,
109.1484375000,2,-1.0828424692,-0.8717772961,1.6127818823,1.0579773188,,,
109.1503906250,2,-1.1521211863,-1.0603908300,2.0212287903,0.8813604712,,,
109.1523437500,2,-1.2351695299,-1.1842792034,2.3873238564,0.5257503986,,,
109.1542968750,2,-1.3305481672,-1.2391004562,2.6552865505,0.1186580062,,,
109.1562500000,2,-1.4365909100,-1.2253501415,2.7837805748,-0.1976186186,,,
109.1582031250,2,-1.5514334440,-1.1483197212,2.7523417473,-0.3052236736,,,
109.1601562500,2,-1.6730467081,-1.0177187920,2.5645551682,-0.1432804018,,,
109.1621093750,2,-1.7992715836,-0.8469914794,2.2474937439,0.2751844525,,,
109.1640625000,2,-1.9278575182,-0.6523700356,1.8475005627,0.8665689826,,,
109.1660156250,2,-2.0565013885,-0.4517356455,1.4229749441,1.4993675947,,,
109.1679687500,2,-2.1828877926,-0.2633636594,1.0352840424,2.0299735069,,,
109.1699218750,2,-2.3047299385,-0.1046413481,0.7392172217,2.3418030739,,,
109.1718750000,2,-2.4198098183,0.0091522271,0.5744680762,2.3770203590,,,
109.1738281250,2,-2.5260162354,0.0659192652,0.5594720244,2.1521689892,,,
109.1757812500,2,-2.6213834286,0.0575944185,0.6885586977,1.7534315586,,,
109.1777343750,2,-2.7041232586,-0.0192853753,0.9328629971,1.3128128052,,,
109.1796875000,2,-2.7726588249,-0.1633320898,1.2448520660,0.9717813134,,,
109.1816406250,2,-2.8256504536,-0.3683962226,1.5657632351,0.8423324227,,,
109.1835937500,2,-2.8620204926,-0.6239886284,1.8347949982,0.9761465192,,,
109.1855468750,2,-2.8809707165,-0.9160050750,1.9986178875,1.3502968550,,,
109.1875000000,2,-2.8819985390,-1.2277030945,2.0197248459,1.8734248877,,,
109.1894531250,2,-2.8649032116,-1.5408632755,1.8823196888,2.4106917381,,,
109.1914062500,2,-2.8297920227,-1.8370530605,1.5948264599,2.8206686974,,,
109.1933593750,2,-2.7770767212,-2.0989065170,1.1886286736,2.9940547943,,,
109.1953125000,2,-2.7074668407,-2.3113293648,0.7132344842,2.8836135864,,,
109.1972656250,2,-2.6219582558,-2.4625458717,0.2286199629,2.5171215534,,,
109.1992187500,2,-2.5218143463,-2.5449149609,-0.2040559947,1.9897813797,,,
109.2011718750,2,-2.4085450172,-2.5554583073,-0.5319200158,1.4381781816,,,
109.2031250000,2,-2.2838802338,-2.4960627556,-0.7185615301,1.0029160976,,,
109.2050781250,2,-2.1497395039,-2.3733448982,-0.7496450543,0.7901753187,,,
109.2070312500,2,-2.0081987381,-2.1981849670,-0.6350839138,0.8427240252,,,
109.2089843750,2,-1.8614537716,-1.9849652052,-0.4074374735,1.1283299923,,,
109.2109375000,2,-1.7117823362,-1.7505627871,-0.1167808846,1.5487450361,,,
109.2128906250,2,-1.5615037680,-1.5131702423,0.1771521270,1.9668006897,,,
109.2148437500,2,-1.4129393101,-1.2910237312,0.4143303931,2.2441856861,,,
109.2167968750,2,-1.2683709860,-1.1011294127,0.5438312292,2.2795503139,,,
109.2187500000,2,-1.1300020218,-0.9580750465,0.5318265557,2.0364942551,,,
109.2207031250,2,-0.9999185801,-0.8730112910,0.3669041693,1.5537612438,,,
109.2226562500,2,-0.8800528646,-0.8528726101,0.0618962198,0.9348505139,,,
109.2246093750,2,-0.7721500993,-0.8998929262,-0.3480712771,0.3198843002,,,
109.2265625000,2,-0.6777378321,-1.0114489794,-0.8110033870,-0.1525569260,,,
109.2285156250,2,-0.5980991721,-1.1802433729,-1.2660917044,-0.3831747174,,,
109.2304687500,2,-0.5342508554,-1.3948130608,-1.6531453133,-0.3389275372,,,
109.2324218750,2,-0.4869254231,-1.6403294802,-1.9219285250,-0.0618489534,,,
109.2343750000,2,-0.4565586150,-1.8996332884,-2.0399518013,0.3427054286,,,
109.2363281250,2,-0.4432819188,-2.1544325352,-1.9975016117,0.7351588011,,,
109.2382812500,2,-0.4469203949,-2.3865787983,-1.8091266155,0.9801843762,,,
109.2402343750,2,-0.4669961333,-2.5793361664,-1.5113488436,0.9840012193,,,
109.2421875000,2,-0.5027366281,-2.7185485363,-1.1569559574,0.7202706933,,,
109.2441406250,2,-0.5530884862,-2.7936315536,-0.8067640662,0.2374951094,,,
109.2460937500,2,-0.6167362332,-2.7983117104,-0.5201340914,-0.3541113734,,,
109.2480468750,2,-0.6921255589,-2.7310683727,-0.3457188308,-0.9126824141,,,
109.2500000000,2,-0.7774904370,-2.5952429771,-0.3138820529,-1.3034527302,,,
109.2519531250,2,-0.8708847165,-2.3988094330,-0.4319701195,-1.4355849028,,,
109.2539062500,2,-0.9702160358,-2.1538228989,-0.6831727624,-1.2869771719,,,
109.2558593750,2,-1.0732828379,-1.8755838871,-1.0291504860,-0.9102549553,,,
109.2578125000,2,-1.1778132915,-1.5815752745,-1.4160194397,-0.4183027148,,,
109.2597656250,2,-1.2815047503,-1.2902485132,-1.7827603817,0.0466960669,,,
109.2617187500,2,-1.3820650578,-1.0197426081,-2.0707442760,0.3522273302,,,
109.2636718750,2,-1.4772523642,-0.7866244316,-2.2328877449,0.4117421508,,,
109.2656250000,2,-1.5649148226,-0.6047394872,-2.2410151958,0.2083328515,,,
109.2675781250,2,-1.6430283785,-0.4842522740,-2.0902776718,-0.2006988674,,,
109.2695312500,2,-1.7097326517,-0.4309436679,-1.7999434471,-0.6996331811,,,
109.2714843750,2,-1.7633632421,-0.4458144009,-1.4104337692,-1.1461538076,,,
109.2734375000,2,-1.8024820089,-0.5250218511,-0.9770675302,-1.4104782343,,,
109.2753906250,2,-1.8259016275,-0.6601545811,-0.5614879131,-1.4110696316,,,
109.2773437500,2,-1.8327069283,-0.8388260603,-0.2221064419,-1.1371428967,,,
109.2792968750,2,-1.8222712278,-1.0455452204,-0.0050521181,-0.6517943144,,,
109.2812500000,2,-1.7942676544,-1.2628041506,0.0629640445,-0.0748949125,,,
109.2832031250,2,-1.7486748695,-1.4723056555,-0.0212412737,0.4495646954,,,
109.2851562500,2,-1.6857775450,-1.6562473774,-0.2368799001,0.7927311659,,,
109.2871093750,2,-1.6061621904,-1.7985697985,-0.5424831510,0.8759891391,,,
109.2890625000,2,-1.5107064247,-1.8860839605,-0.8824145198,0.6922885180,,,
109.2910156250,2,-1.4005645514,-1.9093987942,-1.1955897808,0.3078542948,,,
109.2929687500,2,-1.2771469355,-1.8635830879,-1.4250454903,-0.1561862379,,,
109.2949218750,2,-1.1420961618,-1.7485171556,-1.5268657207,-0.5572227836,,,
109.2968750000,2,-0.9972580075,-1.5689083338,-1.4770760536,-0.7704651952,,,
109.2988281250,2,-0.8446496129,-1.3339705467,-1.2754310369,-0.7233573198,,,
109.3007812500,2,-0.6864243150,-1.0567889214,-0.9455043674,-0.4156675935,,,
109.3027343750,2,-0.5248343945,-0.7534146905,-0.5310684443,0.0802522823,,,
109.3046875000,2,-0.3621915579,-0.4417529404,-0.0893256590,0.6391127706,,,
109.3066406250,2,-0.2008269429,-0.1403214335,0.3179533184,1.1168539524,,,
109.3085937500,2,-0.0430504568,0.1330339760,0.6340052485,1.3899723291,,,
109.3105468750,2,0.1088894680,0.3623768091,0.8158720732,1.3892302513,,,
109.3125000000,2,0.2528449595,0.5347846150,0.8410514593,1.1185103655,,,
109.3144531250,2,0.3868060410,0.6412436366,0.7109633088,0.6536492109,,,
109.3164062500,2,0.5089357495,0.6772708297,0.4506937265,0.1215703189,,,
109.3183593750,2,0.6176018119,0.6432206035,0.1050559059,-0.3345628977,,,
109.3203125000,2,0.7114052773,0.5442539454,-0.2684184909,-0.5946240425,,,
109.3222656250,2,0.7892045379,0.3899729848,-0.6084651947,-0.5944643021,,,
109.3242187500,2,0.8501353264,0.1937459111,-0.8596513271,-0.3434895277,,,
109.3261718750,2,0.8936253190,-0.0282304753,-0.9810268879,0.0779444575,,,
109.3281250000,2,0.9194043279,-0.2580651641,-0.9525172710,0.5406038761,,,
109.3300781250,2,0.9275084734,-0.4774252176,-0.7780599594,0.9018664956,,,
109.3320312500,2,0.9182794094,-0.6688185334,-0.4849973917,1.0449019670,,,
109.3339843750,2,0.8923583627,-0.8168177009,-0.1198207811,0.9108034968,,,
109.3359375000,2,0.8506742716,-0.9091396928,0.2590731978,0.5148639083,,,
109.3378906250,2,0.7944277525,-0.9375058413,0.5904834867,-0.0574657619,,,
109.3398437500,2,0.7250695229,-0.8982221484,0.8199469447,-0.6738293767,,,
109.3417968750,2,0.6442750096,-0.7924399376,0.9082344770,-1.1910583973,,,
109.3437500000,2,0.5539147854,-0.6260780692,0.8374789357,-1.4942139387,,,
109.3457031250,2,0.4560213983,-0.4094120562,0.6139788628,-1.5278803110,,,
109.3476562500,2,0.3527539074,-0.1563596725,0.2672424614,-1.3111345768,,,
109.3496093750,2,0.2463597506,0.1164882034,-0.1545803696,-0.9320914149,,,
109.3515625000,2,0.1391350925,0.3910234869,-0.5921659470,-0.5235213041,,,
109.3535156250,2,0.0333846472,0.6488827467,-0.9842219353,-0.2262252122,,,
109.3554687500,2,-0.0686190277,0.8727273941,-1.2769962549,-0.1502066702,,,
109.3574218750,2,-0.1646753997,1.0474525690,-1.4326083660,-0.3442848027,,,
109.3593750000,2,-0.2526947260,1.1612410545,-1.4349064827,-0.7824785113,,,
109.3613281250,2,-0.3307347298,1.2063874006,-1.2919372320,-1.3708956242,,,
109.3632812500,2,-0.3970348835,1.1798369884,-1.0346454382,-1.9732412100,,,
109.3652343750,2,-0.4500472844,1.0833995342,-0.7120035291,-2.4479563236,,,
109.3671875000,2,-0.4884639680,0.9236255288,-0.3833336532,-2.6868085861,,,
109.3691406250,2,-0.5112400055,0.7113505006,-0.1090147793,-2.6443643570,,,
109.3710937500,2,-0.5176118612,0.4609424770,0.0589751676,-2.3502609730,,,
109.3730468750,2,-0.5071108341,0.1893024892,0.0852095112,-1.9009220600,,,
109.3750000000,2,-0.4795717001,-0.0853110328,-0.0436142497,-1.4329861403,,,
109.3769531250,2,-0.4351353347,-0.3445520401,-0.3165473640,-1.0857313871,,,
109.3789062500,2,-0.3742467165,-0.5712626576,-0.7000401020,-0.9627978206,,,
109.3808593750,2,-0.2976470292,-0.7506656647,-1.1431125402,-1.1036976576,,,
109.3828125000,2,-0.2063609362,-0.8713907003,-1.5852409601,-1.4729224443,,,
109.3847656250,2,-0.1016786397,-0.9262629151,-1.9657315016,-1.9696338177,,,
109.3867187500,2,0.0148665048,-0.9127981663,-2.2331216335,-2.4552822113,,,
109.3886718750,2,0.1415247917,-0.8333715796,-2.3531458378,-2.7915835381,,,
109.3906250000,2,0.2763607204,-0.6950463653,-2.3140234947,-2.8784463406,,,
109.3925781250,2,0.4172866940,-0.5090759993,-2.1282467842,-2.6814537048,,,
109.3945312500,2,0.5620996952,-0.2901138067,-1.8305921555,-2.2413692474,,,
109.3964843750,2,0.7085195184,-0.0551850684,-1.4726603031,-1.6630576849,,,
109.3984375000,2,0.8542289138,0.1775062233,-1.1148011684,-1.0868611336,,,
109.4003906250,2,0.9969137311,0.3898530006,-0.8166772723,-0.6502686739,,,
109.4023437500,2,1.1343036890,0.5651142597,-0.6279387474,-0.4503889382,,,
109.4042968750,2,1.2642120123,0.6890891194,-0.5804598331,-0.5175052285,,,
109.4062500000,2,1.3845736980,0.7511135340,-0.6833486557,-0.8069621921,,,
109.4082031250,2,1.4934811592,0.7448109984,-0.9215056896,-1.2116044760,,,
109.4101562500,2,1.5892183781,0.6685440540,-1.2579573393,-1.5913567543,,,
109.4121093750,2,1.6702903509,0.5255353451,-1.6395995617,-1.8118370771,,,
109.4140625000,2,1.7354494333,0.3236499727,-2.0054585934,-1.7814176083,,,
109.4160156250,2,1.7837171555,0.0748542771,-2.2961802483,-1.4765739441,,,
109.4179687500,2,1.8144012690,-0.2056117058,-2.4632732868,-0.9485739470,,,
109.4199218750,2,1.8271077871,-0.5002897382,-2.4766621590,-0.3096695840,,,
109.4218750000,2,1.8217481375,-0.7907137871,-2.3293771744,0.2974248827,,,
109.4238281250,2,1.7985405922,-1.0586903095,-2.0386502743,0.7384061217,,,
109.4257812500,2,1.7580063343,-1.2875604630,-1.6432433128,0.9239544272,,,
109.4277343750,2,1.7009603977,-1.4633542299,-1.1974296570,0.8339840770,,,
109.4296875000,2,1.6284973621,-1.5757577419,-0.7625610828,0.5229277015,,,
109.4316406250,2,1.5419726372,-1.6188261509,-0.3975374997,0.1046079174,,,
109.4335937500,2,1.4429777861,-1.5913907290,-0.1496621817,-0.2791553736,,,
109.4355468750,2,1.3333140612,-1.4971345663,-0.0473060943,-0.4975970089,,,
109.4375000000,2,1.2149593830,-1.3443286419,-0.0955250263,-0.4670125842,,,
109.4394531250,2,1.0900350809,-1.1452487707,-0.2753111124,-0.1738494784,,,
109.4414062500,2,0.9607679844,-0.9153139591,-0.5465954542,0.3214473724,,,
109.4433593750,2,0.8294516802,-0.6720048189,-0.8545340300,0.9008898139,,,
109.4453125000,2,0.6984065771,-0.4336389601,-1.1380975246,1.4211925268,,,
109.4472656250,2,0.5699391961,-0.2180880308,-1.3396266699,1.7529734373,,,
109.4492187500,2,0.4463018179,-0.0415263250,-1.4138648510,1.8161659241,,,
109.4511718750,2,0.3296532035,0.0827023089,-1.3350615501,1.6019375324,,,
109.4531250000,2,0.2220208645,0.1450197250,-1.1010376215,1.1751072407,,,
109.4550781250,2,0.1252656281,0.1402859390,-0.7335821986,0.6564006209,,,
109.4570312500,2,0.0410491303,0.0681618452,-0.2751165032,0.1894040704,,,
109.4589843750,2,-0.0291951522,-0.0668631420,0.2178551257,-0.0987247154,,,
109.4609375000,2,-0.0842869207,-0.2557805181,0.6834867597,-0.1320225149,,,
109.4628906250,2,-0.1233196110,-0.4856874645,1.0641648769,0.0935645550,,,
109.4648437500,2,-0.1456761658,-0.7406834960,1.3154225349,0.5091934204,,,
