Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Channel 15,Channel 16,Event Id,Event Date,Event Duration
9.7812500000,0,551.5384521484,3056.7949218750,748.3333129883,3535.1281738281,3712.3076171875,4131.1538085938,5176.0258789063,3517.4357910156,4437.5639648438,1726.9230957031,2080.2563476563,7316.6665039063,3553.3332519531,4476.0258789063,6532.9487304688,1306.5384521484,,,
9.7890625000,0,8057.3076171875,7313.3334960938,546.0256347656,407.1794738770,7683.5898437500,4034.4870605469,2511.0256347656,4156.6665039063,441.1538391113,5665.7690429688,333.4615173340,7456.0258789063,8030.5126953125,7154.3588867188,6333.3334960938,6641.6665039063,,,
9.7968750000,0,3854.4870605469,4927.6923828125,6036.0258789063,5906.6665039063,6905.3847656250,5399.7436523438,8050.6411132813,7886.0258789063,3140.5129394531,4453.0771484375,3034.6154785156,1033.0769042969,1739.2307128906,3583.7180175781,5417.9487304688,5811.0258789063,,,
9.8046875000,0,5675.5126953125,219.1025543213,7672.5639648438,291.9230651855,6407.4360351563,6547.6923828125,2796.1538085938,604.3589477539,5476.1538085938,7776.1538085938,3875.7692871094,3250.0000000000,6085.7690429688,5803.4614257813,3822.5642089844,1395.2563476563,,,
9.8125000000,0,2623.8461914063,2717.1794433594,6549.6152343750,4057.5642089844,5380.7690429688,8240.8974609375,1214.2307128906,4161.0258789063,5580.7690429688,1744.3590087891,6826.4101562500,866.4102783203,5384.6152343750,6335.7690429688,8388.4619140625,8218.8457031250,,,
9.8203125000,0,319.3589782715,8221.9228515625,5380.5126953125,5553.7177734375,241.9230651855,8203.8457031250,4879.1025390625,1833.7178955078,7386.2822265625,361.5384521484,2535.8974609375,2491.0256347656,3108.9743652344,1552.3077392578,6007.9487304688,4476.6665039063,,,
9.8281250000,0,1168.9743652344,4344.2309570313,5670.5126953125,7447.8203125000,6992.4360351563,7692.6923828125,4277.6923828125,7074.1025390625,814.4871826172,4102.6923828125,6251.9228515625,1754.3590087891,8124.6152343750,4988.4614257813,2762.6923828125,613.4615478516,,,
9.8359375000,0,5556.6665039063,6736.1538085938,5308.2050781250,861.2820434570,2239.6154785156,833.0769042969,5641.6665039063,1403.2050781250,5722.5639648438,5397.4360351563,3036.1538085938,327.3076782227,2444.4870605469,7661.1538085938,5282.0512695313,4757.1796875000,,,
9.8437500000,0,1423.3333740234,7424.8715820313,3857.3076171875,819.6153564453,1153.0769042969,44.4871711731,5200.0000000000,3958.0769042969,1512.4359130859,103.8461456299,2085.1281738281,3065.2563476563,5778.3334960938,5414.2309570313,8264.2304687500,3203.0769042969,,,
9.8515625000,0,1041.2821044922,3109.1025390625,4981.0258789063,1627.5640869141,7177.8203125000,4205.1284179688,7695.0000000000,1730.2563476563,6416.0258789063,5488.9741210938,2256.9230957031,2982.8205566406,6151.5385742188,7629.6152343750,1360.5128173828,3933.7180175781,,,
9.8593750000,0,424.4871826172,479.1025695801,5014.8715820313,4691.2822265625,8281.7949218750,7006.7949218750,1543.4615478516,4939.2309570313,7414.6152343750,3428.8461914063,5150.2563476563,2438.2050781250,5852.1796875000,6081.5385742188,4505.2563476563,7377.8203125000,,,
9.8671875000,0,2077.3076171875,1291.6666259766,1847.8205566406,1154.7435302734,6902.6923828125,4255.2563476563,4658.8461914063,7113.3334960938,1707.5640869141,1149.1025390625,3055.6411132813,6012.5639648438,4615.6411132813,3478.0769042969,636.7948608398,3725.8974609375,,,
9.8750000000,0,5973.0771484375,6128.8461914063,3518.9743652344,7329.6152343750,3662.8205566406,587.5640869141,962.8204956055,4688.4614257813,4071.1538085938,1313.9743652344,5974.8715820313,996.0256347656,7386.5385742188,2563.4614257813,2372.8205566406,1197.5640869141,,,
9.8828125000,0,581.7948608398,1985.8974609375,4829.7436523438,5750.6411132813,8217.0517578125,7494.8715820313,6389.2309570313,578.2051391602,5870.6411132813,156.2820434570,2901.2819824219,5214.8715820313,5240.3847656250,4387.1796875000,4673.3334960938,4962.4360351563,,,
9.8906250000,0,1725.7691650391,494.4871826172,5226.0258789063,1315.8974609375,3367.9487304688,1894.7435302734,3108.4614257813,901.7948608398,2143.2050781250,2554.1025390625,2154.1025390625,5580.8974609375,1677.1794433594,7051.6665039063,3415.8974609375,6154.3588867188,,,
9.8984375000,0,7274.6152343750,424.1025695801,7825.8974609375,8233.3330078125,4313.4614257813,4053.4614257813,6504.4873046875,7887.5639648438,4950.7690429688,1302.1794433594,4841.0258789063,6576.6665039063,7478.5898437500,2597.9487304688,1729.1025390625,2834.7436523438,,,
9.9062500000,0,1214.2307128906,4150.8974609375,4672.4360351563,4996.0258789063,3990.8974609375,7627.9487304688,6751.1538085938,2464.8718261719,3956.2819824219,6537.4360351563,386.5384521484,3218.2050781250,5490.6411132813,1517.4359130859,5456.0258789063,6646.0258789063,,,
9.9140625000,0,6512.5639648438,4200.5126953125,3941.9230957031,2520.7692871094,6803.2050781250,7967.5639648438,787.4359130859,3282.3076171875,3563.9743652344,8057.3076171875,5490.3847656250,8124.1025390625,1051.0256347656,3246.1538085938,1349.7435302734,2211.9230957031,,,
9.9218750000,0,6699.6152343750,1164.2307128906,8315.3847656250,378.5897216797,1736.5384521484,6259.6152343750,507.4358825684,4179.8715820313,6502.3076171875,6217.6923828125,7968.0771484375,4964.4873046875,4467.1796875000,4208.2050781250,3798.4614257813,445.7692260742,,,
9.9296875000,0,5739.7436523438,21.2820415497,1374.7435302734,821.7948608398,6089.4873046875,4960.0000000000,2119.7436523438,5201.4101562500,4568.5898437500,4608.5898437500,3614.3588867188,4804.7436523438,6832.5639648438,7058.5898437500,7007.4360351563,2551.9230957031,,,
9.9375000000,0,891.9230957031,7005.0000000000,136.1538391113,6066.1538085938,4210.1284179688,6854.1025390625,2944.7436523438,1132.1794433594,4530.2563476563,2827.5642089844,2521.4101562500,5161.6665039063,2888.2050781250,7280.6411132813,1437.6922607422,1565.0000000000,,,
9.9453125000,0,5560.7690429688,4319.2309570313,2420.5126953125,6810.3847656250,5705.7690429688,1326.9230957031,5140.5126953125,6216.0258789063,700.6409912109,7852.4360351563,4739.7436523438,6594.2309570313,1191.1538085938,3265.1281738281,3589.1025390625,1554.7435302734,,,
9.9531250000,0,5012.9487304688,3945.1281738281,1035.1281738281,1458.4615478516,7972.8203125000,3240.6411132813,8253.4619140625,7924.6152343750,4221.4101562500,874.7435913086,7649.2309570313,1479.6153564453,4858.9741210938,4583.3334960938,7104.1025390625,5346.0258789063,,,
9.9609375000,0,5904.6152343750,908.9743652344,7035.8974609375,3810.7692871094,2094.6154785156,3336.6667480469,3172.9487304688,8371.9228515625,4547.6923828125,4478.9741210938,6562.5639648438,2601.2819824219,2450.7692871094,4099.6152343750,754.6153564453,7641.4101562500,,,
9.9687500000,0,4820.3847656250,7081.2822265625,7865.5126953125,4624.2309570313,3126.7949218750,3478.0769042969,4913.7177734375,2092.4357910156,6571.7949218750,3021.4101562500,8135.1284179688,167.8205108643,1037.8205566406,6024.6152343750,4013.5898437500,6110.8974609375,,,
9.9765625000,0,3441.6667480469,2377.8205566406,7433.2050781250,6991.1538085938,192.9487152100,1783.4615478516,3221.6667480469,2498.7180175781,8030.2563476563,2.0512731075,41.7948646545,2290.8974609375,7817.3076171875,773.4615478516,165.3846130371,3980.2563476563,,,
9.9843750000,0,5161.5385742188,5052.0512695313,5530.6411132813,2915.0000000000,5802.3076171875,8134.7436523438,2616.1538085938,6500.2563476563,1098.5897216797,3850.1281738281,7747.1796875000,6065.2563476563,2525.5126953125,2186.7949218750,7001.0258789063,1300.7691650391,,,
9.9921875000,0,617.1795043945,813.0769042969,6744.4873046875,4532.3076171875,4073.7180175781,4327.5639648438,2660.7692871094,6582.5639648438,5544.7436523438,2676.6667480469,6135.6411132813,7515.8974609375,2267.0512695313,2154.3588867188,6434.3588867188,4132.5639648438,,,
16.9999999998,1,3264.2307128906,3902.3076171875,5959.3588867188,7221.1538085938,1042.6922607422,2833.8461914063,1918.7178955078,2755.7692871094,4649.1025390625,7151.0258789063,547.6923217773,1225.6409912109,3878.8461914063,11.6666574478,5635.6411132813,2516.2819824219,,,
17.0078124998,1,6974.7436523438,6120.8974609375,1847.0512695313,3896.2819824219,133.7179412842,597.0512695313,5535.7690429688,1522.8205566406,5381.7949218750,3044.2307128906,1395.6409912109,657.3076782227,3057.3076171875,7778.4614257813,4718.4614257813,1685.5128173828,,,
17.0156249998,1,2838.0769042969,2088.3332519531,7657.9487304688,4963.7177734375,2046.5384521484,8388.8457031250,2259.2307128906,5158.2050781250,4624.6152343750,7497.9487304688,5270.7690429688,4513.5898437500,3031.4101562500,8150.3847656250,7304.6152343750,2212.3076171875,,,
17.0234374998,1,7261.1538085938,6997.3076171875,3530.8974609375,3227.5642089844,660.2564086914,6766.7949218750,4759.1025390625,5805.6411132813,5938.0771484375,258.3333129883,7333.8461914063,5861.7949218750,7342.0512695313,3791.6667480469,524.3589477539,8025.0000000000,,,
17.0312499998,1,2929.4870605469,4607.5639648438,6667.0512695313,1734.4871826172,6666.9228515625,2270.6411132813,8178.3334960938,3509.4870605469,7690.6411132813,6702.6923828125,779.3589477539,6650.1284179688,7268.9746093750,3919.2307128906,718.4615478516,5463.9741210938,,,
17.0390624998,1,2238.4614257813,5263.3334960938,8033.7177734375,2920.0000000000,3123.5898437500,6146.5385742188,5493.4614257813,8352.0517578125,7562.1796875000,5035.7690429688,6811.0258789063,944.2307739258,6378.8461914063,1059.6153564453,963.8461303711,401.7948608398,,,
17.0468749998,1,8063.0771484375,6484.2309570313,3414.6154785156,5152.8203125000,59.1025543213,2043.2050781250,7532.5639648438,3994.1025390625,2765.8974609375,7434.6152343750,100.8974304199,438.2051086426,1566.7949218750,8124.7436523438,2792.9487304688,1197.3077392578,,,
17.0546874998,1,5157.5639648438,5598.7177734375,4127.1796875000,49.7435798645,7019.1025390625,6271.2822265625,7724.6152343750,1333.9743652344,632.1795043945,4376.4101562500,2748.8461914063,7420.8974609375,8065.8974609375,7513.8461914063,7498.9746093750,4559.3588867188,,,
17.0624999998,1,927.5640869141,1626.4102783203,923.3333129883,6905.0000000000,117.6922988892,7575.3847656250,7542.6923828125,4493.0771484375,7728.7177734375,4443.5898437500,7600.7690429688,136.5384521484,2647.4357910156,5364.3588867188,1284.2307128906,2624.8718261719,,,
17.0703124998,1,7710.1284179688,5240.8974609375,1744.1025390625,6548.5898437500,3182.1794433594,2794.6154785156,5165.6411132813,7699.7436523438,3179.2307128906,2184.8718261719,1945.0000000000,2371.1538085938,2198.3332519531,104.9999923706,1856.0256347656,850.0000000000,,,
17.0781249998,1,6959.3588867188,1808.5897216797,399.2307739258,1126.5384521484,6460.3847656250,2340.2563476563,3364.7436523438,5452.9487304688,3746.5385742188,2877.5642089844,1153.2050781250,7229.4873046875,7959.1025390625,7154.3588867188,7457.9487304688,5135.0000000000,,,
17.0859374998,1,4203.2050781250,7148.7177734375,3139.2307128906,7806.0258789063,7219.1025390625,1863.3333740234,1965.7691650391,1246.5384521484,5143.8461914063,5487.8203125000,295.0000000000,1219.4871826172,5688.9741210938,3476.5385742188,4337.9487304688,2448.5898437500,,,
17.0937499998,1,4683.8461914063,4239.3588867188,7021.7949218750,1671.6666259766,5677.0512695313,3205.2563476563,2112.3076171875,3923.4614257813,7043.5898437500,7215.1284179688,8237.0517578125,6843.8461914063,3800.3845214844,8383.4619140625,3816.0256347656,5607.8203125000,,,
17.1015624998,1,3029.3588867188,7215.7690429688,312.3076782227,5202.3076171875,4122.8203125000,7340.0000000000,5634.1025390625,7418.0771484375,4432.4360351563,5438.8461914063,790.8973999023,1221.9230957031,6478.3334960938,7997.5639648438,7603.9746093750,1128.9743652344,,,
17.1093749998,1,2009.6153564453,4390.0000000000,5032.5639648438,5143.5898437500,2227.8205566406,4662.4360351563,869.2307739258,3573.0769042969,2698.9743652344,7748.3334960938,1987.4359130859,5206.7949218750,152.5640869141,4654.3588867188,3360.0000000000,5979.1025390625,,,
17.1171874998,1,5669.6152343750,8244.1025390625,3116.6667480469,4886.9228515625,7093.9741210938,1329.3590087891,4207.9487304688,2804.3588867188,4616.6665039063,2912.0512695313,1125.6409912109,4536.4101562500,6899.3588867188,6616.0258789063,8050.5126953125,1528.3333740234,,,
17.1249999998,1,5993.9741210938,7454.4873046875,7606.4101562500,6937.3076171875,2002.0512695313,1057.6922607422,8070.5126953125,6778.4614257813,3801.0256347656,6069.2309570313,2940.0000000000,2288.3332519531,7997.8203125000,5435.0000000000,7635.2563476563,4608.0771484375,,,
17.1328124998,1,6908.9741210938,6325.0000000000,2187.1794433594,1273.9743652344,1939.7435302734,7209.1025390625,1383.9743652344,3901.1538085938,3751.2819824219,2994.4870605469,6608.2050781250,5174.4873046875,1372.5640869141,7134.1025390625,5296.1538085938,2158.5898437500,,,
17.1406249998,1,2117.1794433594,1490.6409912109,2782.4357910156,7694.6152343750,7035.1284179688,4962.0512695313,2892.3076171875,1457.4359130859,6892.5639648438,1816.7949218750,2178.2050781250,3255.5129394531,7169.3588867188,3156.2819824219,6957.9487304688,7118.8461914063,,,
17.1484374998,1,7208.3334960938,5833.4614257813,7531.2822265625,7745.5126953125,3138.3332519531,6314.7436523438,7582.0512695313,2546.4101562500,475.0000000000,5257.9487304688,1913.2050781250,1682.4359130859,6748.2050781250,5920.7690429688,378.9743652344,1468.9743652344,,,
17.1562499998,1,6057.5639648438,2818.5898437500,6128.3334960938,7328.3334960938,3064.2307128906,7327.1796875000,611.9230957031,2664.7436523438,2759.3588867188,3201.0256347656,4943.8461914063,2079.4870605469,1618.8461914063,4825.8974609375,6786.9228515625,2159.8718261719,,,
17.1640624998,1,3409.6154785156,3807.8205566406,8046.2822265625,1244.6153564453,6116.0258789063,7058.2050781250,4115.5126953125,1841.7949218750,200.3846130371,7585.7690429688,4821.4101562500,7369.3588867188,5393.8461914063,8175.0000000000,3385.6411132813,4945.7690429688,,,
17.1718749998,1,1113.0769042969,1348.2050781250,6485.5126953125,1933.2050781250,4546.5385742188,5926.5385742188,5899.2309570313,7144.6152343750,5627.4360351563,7111.9228515625,7703.9746093750,7095.8974609375,916.5384521484,8180.7690429688,3728.7180175781,8267.5644531250,,,
17.1796874998,1,7338.4614257813,8180.6411132813,6960.0000000000,431.0256347656,7933.3334960938,1888.4615478516,6991.7949218750,1768.9743652344,389.8717956543,2048.3332519531,5517.6923828125,676.6666870117,4421.9228515625,5032.9487304688,1131.0256347656,1355.0000000000,,,
17.1874999998,1,4372.4360351563,3392.0512695313,466.5384521484,1651.4102783203,7244.3588867188,5947.4360351563,2361.0256347656,930.3845825195,2241.1538085938,3385.6411132813,8379.6152343750,2171.4101562500,3127.0512695313,1365.6409912109,2525.8974609375,1240.0000000000,,,
17.1953124998,1,1925.8974609375,2555.5126953125,8233.7177734375,3616.0256347656,746.9230957031,7537.1796875000,7404.6152343750,6384.3588867188,4507.1796875000,1738.9743652344,4720.7690429688,3842.0512695313,5076.4101562500,3743.7180175781,3648.3332519531,1055.1281738281,,,
17.2031249998,1,6951.5385742188,1653.2050781250,3535.6411132813,5537.6923828125,4979.4873046875,2753.3332519531,8307.3076171875,7753.8461914063,6665.7690429688,1888.7178955078,4185.8974609375,398.7179260254,6967.9487304688,843.8461303711,6391.6665039063,7035.2563476563,,,
17.2109374998,1,2576.7949218750,8370.3847656250,4911.9228515625,5210.5126953125,8361.9228515625,3318.9743652344,2100.2563476563,4106.2822265625,4268.9741210938,3635.6411132813,1331.9230957031,5470.0000000000,1008.3333129883,131.7948608398,7241.0258789063,6655.0000000000,,,
17.2187499998,1,4429.6152343750,5532.3076171875,1005.0000000000,5433.5898437500,3465.6411132813,6286.5385742188,909.1025390625,1492.6922607422,861.7948608398,788.3333129883,1877.3077392578,6893.0771484375,6471.2822265625,7815.5126953125,5350.8974609375,6510.7690429688,,,
17.2265624998,1,596.9230957031,345.2564086914,2576.1538085938,2339.1025390625,6019.6152343750,1466.7949218750,1231.6666259766,1049.1025390625,6703.5898437500,2805.8974609375,3160.2563476563,5045.7690429688,4706.0258789063,6741.9228515625,7405.1284179688,1639.1025390625,,,
17.2343749998,1,3672.3076171875,3690.7692871094,5536.6665039063,5621.4101562500,4084.1025390625,7002.4360351563,338.9743652344,5543.0771484375,8128.0771484375,6175.5126953125,1941.2821044922,6961.0258789063,5715.1284179688,2676.6667480469,3255.7692871094,6270.7690429688,,,
17.2421874998,1,7057.4360351563,1044.4871826172,6833.0771484375,997.5640869141,6126.1538085938,4811.7949218750,5301.2822265625,872.9487304688,6475.5126953125,6765.2563476563,8009.3588867188,5059.6152343750,5054.3588867188,3859.4870605469,6906.0258789063,1972.3077392578,,,
17.2499999998,1,1367.3077392578,3193.2050781250,5051.9228515625,8122.8203125000,7379.4873046875,6668.4614257813,5180.3847656250,6480.2563476563,7094.8715820313,5935.6411132813,514.6153564453,167.9487152100,3540.3845214844,6587.4360351563,6968.9741210938,4140.5126953125,,,
17.2578124998,1,3246.9230957031,8296.7949218750,4147.4360351563,5024.6152343750,4712.6923828125,5635.2563476563,4576.5385742188,2962.5642089844,2319.3588867188,3444.8718261719,4611.2822265625,8290.2568359375,4170.7690429688,3493.8461914063,2223.5898437500,666.6666870117,,,
17.2656249998,1,5453.3334960938,6552.3076171875,2057.6923828125,8192.3076171875,7703.2050781250,1840.6409912109,2405.5126953125,3100.3845214844,3931.9230957031,311.7948608398,6105.5126953125,3788.5898437500,1663.4615478516,7103.7177734375,3750.3845214844,7596.5385742188,,,
17.2734374998,1,2824.6154785156,6192.6923828125,7483.0771484375,241.7948608398,2654.3588867188,3423.0769042969,8080.5126953125,5483.5898437500,3573.8461914063,7029.1025390625,7964.2309570313,4332.5639648438,1919.2307128906,6021.4101562500,2964.7436523438,3811.7949218750,,,
17.2812499998,1,6634.7436523438,3478.2050781250,4294.7436523438,8122.5639648438,221.6666564941,4073.5898437500,6415.3847656250,1284.1025390625,2370.2563476563,3168.9743652344,5252.6923828125,640.3845825195,5388.8461914063,6888.0771484375,3255.0000000000,7655.1284179688,,,
17.2890624998,1,6483.9741210938,2287.1794433594,5489.4873046875,1522.5640869141,6088.4614257813,7540.3847656250,5479.3588867188,5246.9228515625,3486.0256347656,6413.4614257813,811.6666870117,1902.3077392578,6851.0258789063,6355.8974609375,2498.2050781250,2146.6667480469,,,
17.2968749998,1,705.1281738281,3237.3076171875,4571.2822265625,6118.5898437500,3767.6923828125,2816.5385742188,7201.2822265625,5609.4873046875,5248.4614257813,2904.8718261719,6843.8461914063,3046.6667480469,5415.8974609375,5316.5385742188,3209.8718261719,588.0769042969,,,
17.3046874998,1,3663.9743652344,3512.9487304688,6977.1796875000,12.0512733459,4354.1025390625,1198.0769042969,5636.9228515625,5054.2309570313,1884.4871826172,8075.6411132813,3471.5385742188,2069.8718261719,121.6666564941,4572.0512695313,7892.3076171875,7488.9746093750,,,
17.3124999998,1,2284.3588867188,7074.6152343750,5247.8203125000,3529.3588867188,3587.3076171875,3310.8974609375,261.4102478027,7339.3588867188,6968.0771484375,599.2307739258,4989.2309570313,1701.9230957031,4738.8461914063,2830.2563476563,4625.3847656250,6238.8461914063,,,
17.3203124998,1,3913.2050781250,7475.5126953125,7103.8461914063,3654.8718261719,1728.5897216797,6760.1284179688,4364.4873046875,2350.1281738281,7315.8974609375,5628.0771484375,4088.5898437500,3946.6667480469,2522.5642089844,701.6666870117,5096.4101562500,8298.9746093750,,,
17.3281249998,1,7891.9228515625,6455.6411132813,7794.4873046875,5400.5126953125,1685.8974609375,1513.7178955078,3665.3845214844,1124.8718261719,5126.6665039063,7985.6411132813,3146.1538085938,829.8717651367,2835.1281738281,6136.1538085938,3869.4870605469,426.9230651855,,,
17.3359374998,1,1241.6666259766,2441.1538085938,685.5128173828,6706.7949218750,55.6410179138,1211.4102783203,1460.0000000000,2331.7949218750,1032.4359130859,6423.5898437500,4407.6923828125,4685.7690429688,149.8717803955,5164.1025390625,4797.3076171875,1408.9743652344,,,
17.3437499998,1,4330.5126953125,4750.2563476563,221.1538391113,1812.6922607422,5767.1796875000,5605.5126953125,6235.2563476563,1245.2563476563,3572.3076171875,8393.2050781250,4361.2822265625,1440.6409912109,7730.5126953125,3186.0256347656,2609.2307128906,1833.8461914063,,,
17.3515624998,1,1748.8461914063,5933.2050781250,5977.8203125000,6832.9487304688,700.1281738281,2367.6923828125,4244.6152343750,3193.5898437500,7301.1538085938,3561.1538085938,8206.6669921875,7144.1025390625,6834.7436523438,8306.4101562500,1989.7435302734,4147.8203125000,,,
17.3593749998,1,5101.7949218750,4037.9487304688,2242.8205566406,439.6153869629,5969.6152343750,1902.1794433594,59.9999923706,2658.7180175781,2795.6411132813,5943.4614257813,3753.4614257813,2306.2819824219,2650.0000000000,1004.2307739258,7901.7949218750,1414.6153564453,,,
17.3671874998,1,4468.0771484375,515.1281738281,1726.2821044922,5072.8203125000,7594.7436523438,670.0000000000,3624.3588867188,5459.6152343750,348.4615173340,6680.6411132813,6502.4360351563,5954.2309570313,2200.8974609375,5812.4360351563,298.7179260254,6258.4614257813,,,
17.3749999998,1,7878.3334960938,2342.3076171875,4683.9741210938,1866.1538085938,6898.3334960938,7207.0512695313,4163.4614257813,3802.9487304688,3483.2050781250,1232.4359130859,6557.6923828125,2485.1281738281,2116.6667480469,8221.9228515625,1508.9743652344,1075.7691650391,,,
17.3828124998,1,3385.1281738281,6376.4101562500,2890.3845214844,4345.6411132813,4577.1796875000,7682.5639648438,2717.8205566406,6170.8974609375,1829.1025390625,267.9486999512,5725.6411132813,3238.2050781250,5882.8203125000,6016.6665039063,4872.0512695313,1317.3077392578,,,
17.3906249998,1,1512.8205566406,6593.5898437500,4384.4873046875,3154.7436523438,3835.8974609375,5716.2822265625,92.4358901978,2513.3332519531,1617.3077392578,5595.1284179688,3457.4357910156,2958.5898437500,7640.1284179688,5839.8715820313,4899.1025390625,4856.2822265625,,,
17.3984374998,1,2394.4870605469,5229.6152343750,7198.2050781250,486.5384521484,6173.3334960938,4686.4101562500,1473.0769042969,4602.0512695313,2490.5126953125,17.9487094879,142.3076782227,7402.1796875000,3221.0256347656,4865.5126953125,1011.9230957031,6135.5126953125,,,
17.4062499998,1,6120.1284179688,68.8461456299,5320.7690429688,2554.6154785156,87.6922988892,1724.2307128906,5219.3588867188,6613.8461914063,5284.2309570313,3445.3845214844,3313.4614257813,1199.8718261719,1024.7435302734,5567.6923828125,5280.2563476563,7786.1538085938,,,
17.4140624998,1,7665.7690429688,1144.8718261719,7627.0512695313,8237.9482421875,2066.1538085938,1150.0000000000,3203.8461914063,2380.5126953125,5221.0258789063,7518.8461914063,2314.6154785156,1957.6922607422,7595.6411132813,3690.2563476563,569.2307739258,1715.1281738281,,,
17.4218749998,1,1973.5897216797,1806.4102783203,6187.0512695313,6846.9228515625,1271.9230957031,570.3845825195,4045.1281738281,5501.2822265625,2062.1794433594,6501.0258789063,1358.3333740234,3217.6923828125,8300.0000000000,4782.6923828125,2129.3588867188,4326.5385742188,,,
17.4296874998,1,957.1795043945,4168.3334960938,7209.3588867188,1470.5128173828,6663.8461914063,2332.3076171875,6065.8974609375,1240.6409912109,1672.4359130859,71.0256347656,5840.3847656250,8175.2563476563,5067.9487304688,3346.5385742188,3566.2819824219,3868.9743652344,,,
17.4374999998,1,4670.5126953125,8315.3847656250,4313.9741210938,6182.9487304688,501.2820434570,3105.0000000000,2295.7692871094,6283.0771484375,6214.6152343750,2885.2563476563,8277.4355468750,2725.7692871094,970.5128173828,6515.5126953125,1315.0000000000,6123.5898437500,,,
17.4453124998,1,6438.5898437500,2022.4359130859,5897.4360351563,2218.2050781250,3293.8461914063,3370.5129394531,7662.5639648438,2504.2307128906,626.1538085938,6536.2822265625,1521.5384521484,3945.7692871094,2683.7180175781,2938.8461914063,7654.4873046875,7374.8715820313,,,
17.4531249998,1,5751.1538085938,7997.0512695313,4738.4614257813,6097.1796875000,6560.3847656250,7203.0771484375,4121.5385742188,7165.5126953125,7027.0512695313,6811.7949218750,6538.2050781250,7939.8715820313,6878.7177734375,286.1538391113,6312.4360351563,3328.5898437500,,,
17.4609374998,1,3103.7180175781,3759.3588867188,5352.0512695313,8307.9482421875,3511.5385742188,3380.3845214844,1194.6153564453,318.5897216797,6935.1284179688,3964.2307128906,4682.0512695313,4910.1284179688,382.8204956055,6331.7949218750,1592.3077392578,3705.5129394531,,,
17.4687499998,1,1024.3590087891,8324.1025390625,969.7435913086,6342.5639648438,7426.5385742188,3042.9487304688,3855.1281738281,3266.5385742188,8053.3334960938,2821.2819824219,3175.6411132813,3885.5129394531,2933.4614257813,4892.9487304688,1956.5384521484,559.1025390625,,,
17.4765624998,1,1860.0000000000,2718.7180175781,2840.3845214844,1994.7435302734,7869.4873046875,7847.5639648438,8338.2050781250,4639.3588867188,6434.1025390625,5211.0258789063,7780.7690429688,110.7692184448,42.9487075806,6581.0258789063,827.9487304688,1548.9743652344,,,
17.4843749998,1,1902.6922607422,6346.1538085938,3502.0512695313,6365.2563476563,3737.9487304688,481.5384521484,3218.4614257813,7171.2822265625,2955.7692871094,2566.0256347656,2905.3845214844,8202.1796875000,3585.8974609375,3851.9230957031,8362.5644531250,3324.8718261719,,,
17.4921874998,1,7087.6923828125,1272.3077392578,2551.2819824219,4923.4614257813,1077.5640869141,8052.1796875000,3033.7180175781,6862.8203125000,5163.7177734375,7372.4360351563,5081.0258789063,2155.1281738281,7013.7177734375,2615.3845214844,2170.7692871094,5969.4873046875,,,
17.4999999998,1,5712.8203125000,687.3076782227,250.1281890869,7025.7690429688,1546.2821044922,4792.9487304688,7460.1284179688,2836.2819824219,1488.7178955078,719.8717651367,6931.7949218750,1767.9487304688,2756.0256347656,4579.1025390625,6551.5385742188,4908.2050781250,,,
17.5078124998,1,1551.7949218750,262.0512695313,6178.4614257813,7351.5385742188,579.3589477539,1270.0000000000,5414.4873046875,4129.6152343750,588.5897216797,5268.7177734375,357.6922912598,6166.4101562500,7339.6152343750,4226.1538085938,3771.0256347656,1091.9230957031,,,
17.5156249998,1,4019.4870605469,841.2820434570,6827.0512695313,7387.1796875000,6960.0000000000,3860.2563476563,4612.1796875000,1885.5128173828,857.4359130859,8076.5385742188,271.7948608398,234.7435760498,7764.2309570313,2998.4614257813,1229.7435302734,2573.8461914063,,,
17.5234374998,1,2745.3845214844,2897.4357910156,6900.2563476563,8260.5126953125,8350.3847656250,8247.5644531250,2310.0000000000,5471.2822265625,3109.7436523438,920.6409912109,2360.1281738281,6835.1284179688,6018.3334960938,580.3845825195,715.2564086914,2866.4101562500,,,
17.5312499998,1,4718.3334960938,8287.9482421875,5077.3076171875,1497.1794433594,7613.7177734375,3329.4870605469,885.7692260742,2956.9230957031,6583.4614257813,6485.5126953125,202.0512695313,503.3333129883,7417.4360351563,5495.7690429688,6955.3847656250,2074.1025390625,,,
17.5390624998,1,4178.0771484375,4086.7949218750,5656.1538085938,7236.4101562500,7200.3847656250,929.6153564453,123.2051162720,5059.6152343750,5237.1796875000,918.2051391602,1017.8204956055,1690.1281738281,3590.0000000000,3456.5385742188,2.4358885288,6693.9741210938,,,
17.5468749998,1,4300.0000000000,2900.0000000000,5846.6665039063,3364.2307128906,6108.7177734375,1752.4359130859,3222.1794433594,4913.9741210938,3992.0512695313,7118.2050781250,3088.0769042969,6752.6923828125,5012.6923828125,6356.7949218750,314.8717956543,3951.6667480469,,,
17.5546874998,1,2553.7180175781,8099.4873046875,1383.8461914063,383.5897216797,5076.2822265625,332.3076782227,2003.9743652344,2400.3845214844,5028.7177734375,7057.9487304688,7428.2050781250,7239.4873046875,4682.9487304688,6582.0512695313,314.6153869629,4043.2050781250,,,
